latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.36826,72.65314,338.23,0.39,0.36,2024-03-06,825,N,VIIRS,n,2,310.27,3.24,D,0
21.38572,72.77431,334.13,0.39,0.36,2024-03-06,825,N,VIIRS,l,2,306.27,7.15,D,0
21.51264,72.81158,335.99,0.4,0.37,2024-03-06,825,N,VIIRS,l,2,308.99,3.14,D,0
21.54397,72.81422,340.36,0.4,0.37,2024-03-06,825,N,VIIRS,l,2,312.46,2.92,D,0
21.67859,72.59362,337.98,0.39,0.36,2024-03-06,825,N,VIIRS,l,2,312.97,1.58,D,3
21.67968,72.58994,336.59,0.39,0.36,2024-03-06,825,N,VIIRS,l,2,310.41,0.79,D,0
21.71994,72.99732,337.93,0.4,0.37,2024-03-06,825,N,VIIRS,n,2,312.23,2.1,D,0
21.74427,72.63352,344.87,0.39,0.36,2024-03-06,825,N,VIIRS,n,2,315.88,3.62,D,0
21.74762,72.63297,336.96,0.39,0.36,2024-03-06,825,N,VIIRS,l,2,311.68,1.11,D,0
21.96868,72.83485,341.72,0.4,0.37,2024-03-06,825,N,VIIRS,l,2,312.89,1.41,D,0
22.00809,72.77333,341.91,0.4,0.37,2024-03-06,825,N,VIIRS,n,2,313.3,2.22,D,0
21.62102,72.85298,335.32,0.46,0.39,2024-03-07,806,N,VIIRS,l,2,305.4,3.93,D,0
21.74075,72.6792,336.37,0.47,0.4,2024-03-07,806,N,VIIRS,l,2,309.54,2.25,D,0
21.98028,72.74128,349.3,0.46,0.39,2024-03-07,806,N,VIIRS,n,2,313.79,13.36,D,0
22.01861,72.87619,339.34,0.46,0.39,2024-03-07,806,N,VIIRS,n,2,308.8,3.89,D,0
21.76025,72.80382,332.72,0.58,0.52,2024-03-08,747,N,VIIRS,l,2,307.29,1.96,D,0
21.97983,72.67271,338.31,0.54,0.68,2024-03-09,909,N,VIIRS,l,2,312.47,5.19,D,0
21.74015,72.61161,307.09,0.54,0.51,2024-03-10,2119,N,VIIRS,n,2,290.1,0.52,N,0
