latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.79389,72.60621,338.94,0.51,0.41,2023-02-10,839,N,VIIRS,n,2,313.61,6.07,D,0
21.79495,72.60403,347.31,0.51,0.41,2023-02-10,839,N,VIIRS,n,2,313.94,9.91,D,0
21.79708,72.60069,346.3,0.51,0.41,2023-02-10,839,N,VIIRS,n,2,311.76,10.39,D,0
21.7977,72.60565,346.13,0.51,0.41,2023-02-10,839,N,VIIRS,n,2,313.46,6.07,D,0
21.79875,72.60349,350,0.51,0.41,2023-02-10,839,N,VIIRS,n,2,316.13,9.91,D,0
21.8015,72.60511,341.45,0.51,0.41,2023-02-10,839,N,VIIRS,l,2,312.33,4.67,D,0
21.80255,72.60294,343.77,0.51,0.41,2023-02-10,839,N,VIIRS,n,2,313.72,3.24,D,0
22.03939,72.74267,338.75,0.52,0.42,2023-02-10,839,N,VIIRS,l,2,313.67,2.01,D,0
22.04105,72.74469,349.08,0.52,0.42,2023-02-10,839,N,VIIRS,n,2,314.66,11.69,D,0
22.05196,72.73793,339.11,0.52,0.42,2023-02-10,839,N,VIIRS,n,2,312.97,3.04,D,0
22.08337,72.64565,367,0.52,0.41,2023-02-10,839,N,VIIRS,h,2,317.13,9.47,D,0
21.43229,72.98949,346.25,0.38,0.36,2023-02-11,820,N,VIIRS,n,2,309.13,4.98,D,0
21.46939,72.92574,335.58,0.38,0.36,2023-02-11,820,N,VIIRS,n,2,307.94,2.99,D,0
21.59945,72.82298,338.83,0.38,0.36,2023-02-11,820,N,VIIRS,n,2,306.49,2.78,D,0
21.51458,72.83131,333.9,0.56,0.43,2023-02-12,801,N,VIIRS,n,2,307.9,4.97,D,0
21.52833,72.90647,334.3,0.56,0.43,2023-02-12,801,N,VIIRS,n,2,309.07,7.11,D,0
21.95097,72.79163,336.39,0.56,0.43,2023-02-12,801,N,VIIRS,n,2,308.98,3.34,D,0
21.40681,72.98162,303.53,0.53,0.42,2023-02-12,2030,N,VIIRS,n,2,288.24,0.81,N,0
21.43132,72.97481,301.44,0.53,0.42,2023-02-12,2030,N,VIIRS,n,2,288.31,1.05,N,0
21.56614,72.8737,367,0.36,0.58,2023-02-13,742,N,VIIRS,h,2,311.75,7.25,D,0
21.5669,72.87719,333.89,0.36,0.58,2023-02-13,742,N,VIIRS,n,2,308.56,7.25,D,0
21.95567,72.58603,341.56,0.37,0.58,2023-02-13,742,N,VIIRS,n,2,309.9,3.2,D,0
21.95645,72.58961,337.16,0.37,0.58,2023-02-13,742,N,VIIRS,l,2,310.03,4.92,D,0
21.70778,72.68047,332.13,0.72,0.76,2023-02-14,724,N,VIIRS,n,2,306.7,2.12,D,0
21.58988,72.92606,344.63,0.44,0.62,2023-02-14,904,N,VIIRS,n,2,307.11,5.6,D,0
21.59043,72.92646,336.12,0.44,0.62,2023-02-14,904,N,VIIRS,n,2,305.97,5.58,D,0
21.70887,72.68363,343.34,0.42,0.61,2023-02-14,904,N,VIIRS,n,2,310.37,5.41,D,0
21.53854,72.81705,311.07,0.72,0.75,2023-02-14,1952,N,VIIRS,n,2,287.3,3.37,N,0
21.54187,72.81981,325.72,0.71,0.75,2023-02-14,1952,N,VIIRS,n,2,286.7,3.7,N,0
