latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.43736,72.71014,344.15,0.38,0.43,2025-03-21,800,N,VIIRS,l,2,316.31,6.27,D,0
21.50061,72.73338,336.11,0.57,0.43,2025-03-21,800,N,VIIRS,l,2,310.43,6.47,D,0
21.79321,72.6496,303.27,0.56,0.43,2025-03-21,2029,N,VIIRS,n,2,291.67,0.56,N,2
21.79389,72.64413,302.99,0.56,0.43,2025-03-21,2029,N,VIIRS,n,2,291.96,0.8,N,2
21.51637,72.70262,347.47,0.42,0.61,2025-03-23,903,N,VIIRS,n,2,315.09,5.87,D,0
22.04693,72.68076,342.79,0.42,0.61,2025-03-23,903,N,VIIRS,n,2,313.81,2.47,D,0
22.04102,72.74829,324.77,0.42,0.61,2025-03-23,2131,N,VIIRS,n,2,291.53,1.9,N,0
21.42455,72.98972,337.98,0.43,0.46,2025-03-24,844,N,VIIRS,l,2,310.61,1.97,D,0
21.43422,72.70355,356.47,0.42,0.45,2025-03-24,844,N,VIIRS,n,2,312.41,9.64,D,0
21.50178,72.73581,339.43,0.42,0.45,2025-03-24,844,N,VIIRS,l,2,313.67,3.49,D,0
22.04321,72.75053,344.25,0.43,0.46,2025-03-24,844,N,VIIRS,l,2,317.49,8.77,D,0
22.04663,72.74699,352.13,0.43,0.46,2025-03-24,844,N,VIIRS,n,2,319.34,13.91,D,0
22.01269,72.72238,345.63,0.39,0.36,2025-03-25,825,N,VIIRS,l,2,319,10.4,D,0
22.03427,72.80092,342.87,0.4,0.37,2025-03-25,825,N,VIIRS,l,2,317.7,6.24,D,0
21.41111,72.98866,307.71,0.4,0.37,2025-03-25,2054,N,VIIRS,n,2,294.68,0.46,N,0
21.74397,72.94653,303.5,0.4,0.37,2025-03-25,2054,N,VIIRS,n,2,293.25,0.14,N,0
21.79355,72.64872,329.44,0.39,0.37,2025-03-25,2054,N,VIIRS,n,2,296.65,1.84,N,2
