latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.99622,72.74055,352.74,0.43,0.46,2023-05-06,846,N,VIIRS,n,2,306.54,7.59,D,0
21.40415,72.67686,341.25,0.39,0.36,2023-05-07,827,N,VIIRS,n,2,309.55,6.93,D,0
21.43342,72.97529,307.76,0.4,0.37,2023-05-07,2055,N,VIIRS,n,2,295.29,0.69,N,0
21.41771,72.88615,336.25,0.47,0.4,2023-05-08,808,N,VIIRS,l,2,310.41,4.06,D,0
21.71879,72.69961,342.24,0.47,0.4,2023-05-08,808,N,VIIRS,l,2,314.89,16.21,D,0
21.72862,72.81944,341.4,0.47,0.4,2023-05-08,808,N,VIIRS,l,2,314.37,12.12,D,0
21.84931,72.95709,339.41,0.46,0.39,2023-05-08,808,N,VIIRS,l,2,311.69,1.02,D,0
21.84954,72.95432,341.74,0.46,0.39,2023-05-08,808,N,VIIRS,l,2,313.4,2.37,D,0
21.83159,72.63321,344.24,0.6,0.53,2023-05-09,749,N,VIIRS,n,2,304.85,14.41,D,0
21.83464,72.635,367,0.6,0.53,2023-05-09,749,N,VIIRS,h,2,306.07,28.64,D,0
21.92093,72.79616,337.48,0.58,0.52,2023-05-09,749,N,VIIRS,n,2,307.44,15.37,D,0
22.00654,72.71893,353.51,0.58,0.69,2023-05-10,730,N,VIIRS,n,2,315.48,21.48,D,0
22.07128,72.73704,340.74,0.57,0.69,2023-05-10,730,N,VIIRS,l,2,311.31,5.51,D,0
22.08075,72.80514,343.89,0.57,0.69,2023-05-10,730,N,VIIRS,l,2,314.21,7.28,D,0
22.08368,72.80702,342.6,0.57,0.69,2023-05-10,730,N,VIIRS,l,2,315.07,9.99,D,0
21.6352,72.96819,334.32,0.55,0.68,2023-05-10,911,N,VIIRS,l,2,307.47,2.05,D,0
21.96068,72.93351,339.65,0.55,0.68,2023-05-10,911,N,VIIRS,l,2,311.86,3.68,D,0
22.03898,72.86622,356.2,0.55,0.68,2023-05-10,911,N,VIIRS,n,2,315.03,11.84,D,0
22.08856,72.64546,343.05,0.53,0.67,2023-05-10,911,N,VIIRS,n,2,312.35,20.52,D,0
21.68761,72.55776,341.12,0.59,0.7,2023-05-10,1959,N,VIIRS,n,2,293.91,5.96,N,0
21.68512,72.56569,342.63,0.52,0.67,2023-05-10,2139,N,VIIRS,n,2,297.92,11.62,N,0
21.68575,72.56474,355.7,0.52,0.67,2023-05-10,2139,N,VIIRS,n,2,298.7,14.5,N,0
21.68632,72.56065,367,0.52,0.67,2023-05-10,2139,N,VIIRS,h,2,299.78,11.62,N,0
21.68692,72.55968,351.34,0.52,0.67,2023-05-10,2139,N,VIIRS,n,2,298.89,16.79,N,0
