latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.68588,72.56551,347.18,0.52,0.5,2023-05-11,852,N,VIIRS,l,2,320.78,29.51,D,0
21.68608,72.5632,350.82,0.51,0.5,2023-05-11,852,N,VIIRS,n,2,320.83,31.67,D,0
21.97926,72.8828,348.99,0.54,0.51,2023-05-11,852,N,VIIRS,l,2,322.24,14.97,D,0
22.06383,72.76778,346.29,0.54,0.51,2023-05-11,852,N,VIIRS,l,2,320.08,3.32,D,0
22.06852,72.76723,348.59,0.54,0.51,2023-05-11,852,N,VIIRS,l,2,320.13,3.31,D,0
21.92113,72.68697,328.54,0.44,0.38,2023-05-12,2102,N,VIIRS,n,2,299.31,1.81,N,0
21.41597,72.82197,354.02,0.47,0.48,2023-05-14,755,N,VIIRS,n,2,310.97,10.08,D,0
21.44383,72.82525,340.26,0.47,0.48,2023-05-14,755,N,VIIRS,n,2,312,2.92,D,0
21.4286,72.79456,332.35,0.47,0.64,2023-05-15,736,N,VIIRS,l,2,303.17,6.19,D,0
21.4313,72.78971,332.22,0.47,0.64,2023-05-15,736,N,VIIRS,l,2,303.27,6.12,D,0
21.72342,72.63049,335.2,0.47,0.64,2023-05-15,736,N,VIIRS,n,2,300.44,1.63,D,0
21.72671,72.62854,335.04,0.47,0.64,2023-05-15,736,N,VIIRS,n,2,301.04,2.42,D,0
21.82908,72.95736,330.55,0.69,0.75,2023-05-15,917,N,VIIRS,n,2,300.36,2.65,D,0
