latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.54047,72.88497,348.86,0.43,0.46,2023-02-15,845,N,VIIRS,n,2,312.61,10.35,D,0
21.54422,72.88022,345.3,0.43,0.46,2023-02-15,845,N,VIIRS,n,2,312.24,9.25,D,0
21.54472,72.88441,352.98,0.43,0.46,2023-02-15,845,N,VIIRS,n,2,312.33,9.25,D,0
21.86288,72.64619,344.59,0.42,0.45,2023-02-15,845,N,VIIRS,l,2,315.31,7.08,D,0
22.02325,72.55057,347.03,0.42,0.45,2023-02-15,845,N,VIIRS,n,2,318.47,9.93,D,0
21.82477,72.70796,355.46,0.47,0.4,2023-02-17,807,N,VIIRS,n,2,320.39,8.23,D,0
21.82482,72.7067,348.7,0.47,0.4,2023-02-17,807,N,VIIRS,n,2,318.57,5.6,D,0
21.36032,72.83225,303.49,0.45,0.39,2023-02-17,2036,N,VIIRS,n,2,289.19,0.64,N,0
21.69768,72.70411,303.18,0.46,0.39,2023-02-17,2036,N,VIIRS,n,2,289.73,0.41,N,0
21.74287,72.78157,300.03,0.46,0.39,2023-02-17,2036,N,VIIRS,n,2,288.34,0.98,N,0
21.74648,72.78214,341.18,0.46,0.39,2023-02-17,2036,N,VIIRS,n,2,292.88,10.46,N,0
21.74707,72.7777,340.46,0.46,0.39,2023-02-17,2036,N,VIIRS,n,2,291,10.46,N,0
21.8915,72.78024,324.96,0.46,0.39,2023-02-17,2036,N,VIIRS,n,2,291.25,2.05,N,0
