latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.75742,72.5549,336.61,0.4,0.37,2025-01-20,826,N,VIIRS,n,2,303.69,4.94,D,0
21.35071,72.99766,305.33,0.41,0.37,2025-01-20,2054,N,VIIRS,n,2,289.13,0.45,N,0
21.47893,72.85532,347.27,0.46,0.39,2025-01-21,807,N,VIIRS,n,2,306.76,17.92,D,0
21.48265,72.87717,337.16,0.45,0.39,2025-01-21,807,N,VIIRS,n,2,307.58,3.49,D,0
21.51974,72.95457,342.36,0.55,0.51,2025-01-22,748,N,VIIRS,n,2,305.61,25.56,D,0
21.52093,72.95167,345.09,0.55,0.51,2025-01-22,748,N,VIIRS,n,2,303.7,27.31,D,0
21.4359,72.70554,340.03,0.55,0.68,2025-01-23,910,N,VIIRS,n,2,299.53,2.73,D,0
21.43715,72.70132,330.81,0.55,0.68,2025-01-23,910,N,VIIRS,n,2,299.83,3.5,D,0
21.72565,72.70382,331.13,0.56,0.68,2025-01-23,910,N,VIIRS,n,2,299.85,2.06,D,0
21.41189,72.98639,299.97,0.53,0.67,2025-01-23,1958,N,VIIRS,n,2,288.52,0.58,N,0
21.54111,72.82402,333.67,0.56,0.51,2025-01-24,851,N,VIIRS,n,2,302.95,3.94,D,0
