latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
22.0026,72.77633,340,0.57,0.69,2023-06-11,730,N,VIIRS,n,2,289.61,6.98,D,0
22.00277,72.7732,351.33,0.57,0.69,2023-06-11,730,N,VIIRS,n,2,290.12,10.9,D,0
22.00907,72.77152,330.54,0.57,0.69,2023-06-11,730,N,VIIRS,n,2,290.24,7.62,D,0
21.4519,72.67345,337.89,0.52,0.67,2023-06-11,910,N,VIIRS,n,2,290.59,6.14,D,0
21.45382,72.67112,337.79,0.52,0.67,2023-06-11,910,N,VIIRS,n,2,291.28,6.48,D,0
21.68559,72.56207,307,0.53,0.5,2023-06-12,2120,N,VIIRS,n,2,291.47,3,N,0
21.70754,72.69093,339.34,0.43,0.38,2023-06-13,832,N,VIIRS,n,2,300.15,2.86,D,0
21.70757,72.69145,334.37,0.43,0.38,2023-06-13,832,N,VIIRS,n,2,300.27,2.11,D,0
21.68718,72.5357,309.43,0.44,0.38,2023-06-13,2101,N,VIIRS,n,2,291.48,2.52,N,0
21.68687,72.56137,324.88,0.41,0.37,2023-06-14,2042,N,VIIRS,n,2,293.09,3.82,N,0
21.68748,72.53308,323.46,0.41,0.37,2023-06-14,2042,N,VIIRS,n,2,292.59,4.1,N,0
