latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.68682,72.78205,343.39,0.44,0.38,2024-03-11,831,N,VIIRS,n,2,317,7.56,D,0
21.70372,72.95438,339.14,0.45,0.39,2024-03-11,831,N,VIIRS,l,2,312.3,4.24,D,0
21.70535,72.95077,337.75,0.45,0.39,2024-03-11,831,N,VIIRS,l,2,311.26,3.34,D,0
21.79133,72.85814,348.79,0.45,0.39,2024-03-11,831,N,VIIRS,n,2,317.17,8.49,D,0
21.97901,72.81432,342.53,0.45,0.39,2024-03-11,831,N,VIIRS,n,2,312.86,3.31,D,0
22.09689,72.81026,339.06,0.45,0.39,2024-03-11,831,N,VIIRS,l,2,313.03,5.05,D,0
21.79227,72.64935,304.44,0.45,0.39,2024-03-11,2100,N,VIIRS,n,2,291.68,1.16,N,2
21.43995,72.70978,338.06,0.41,0.37,2024-03-12,812,N,VIIRS,l,2,311.07,5.35,D,0
21.51828,72.93347,338.73,0.4,0.37,2024-03-12,812,N,VIIRS,l,2,309.31,2.78,D,0
21.52167,72.93284,342.05,0.4,0.37,2024-03-12,812,N,VIIRS,n,2,311.78,19.78,D,0
21.7594,72.82459,339.53,0.41,0.37,2024-03-12,813,N,VIIRS,l,2,312.16,3.12,D,0
21.76217,72.88435,336.56,0.4,0.37,2024-03-12,813,N,VIIRS,l,2,309.64,1.41,D,0
22.0027,72.64244,342.28,0.41,0.37,2024-03-12,813,N,VIIRS,l,2,315.56,12.16,D,0
22.0061,72.64181,342.99,0.41,0.37,2024-03-12,813,N,VIIRS,l,2,316.19,12.16,D,0
22.0095,72.64116,346.15,0.41,0.37,2024-03-12,813,N,VIIRS,n,2,314.48,8.79,D,0
21.98077,72.58234,303.99,0.41,0.37,2024-03-12,2041,N,VIIRS,n,2,293.03,0.49,N,0
21.73111,72.79579,344.51,0.46,0.47,2024-03-13,754,N,VIIRS,n,2,312.72,6.33,D,0
21.73195,72.80021,342.53,0.46,0.47,2024-03-13,754,N,VIIRS,n,2,309.79,5.65,D,0
21.73205,72.79642,350.2,0.46,0.47,2024-03-13,754,N,VIIRS,n,2,313.2,7.96,D,0
21.73886,72.73959,338.72,0.46,0.47,2024-03-13,754,N,VIIRS,l,2,313.51,2.16,D,0
21.72919,72.63509,331.96,0.46,0.64,2024-03-14,735,N,VIIRS,l,2,304.72,2.19,D,0
21.97449,72.86507,334.14,0.44,0.63,2024-03-14,735,N,VIIRS,l,2,306.5,2.51,D,0
22.03627,72.73978,367,0.45,0.63,2024-03-14,735,N,VIIRS,h,2,313.53,18.48,D,0
22.03726,72.74412,334.06,0.45,0.63,2024-03-14,735,N,VIIRS,n,2,308.26,15.61,D,0
22.042,72.73831,356.66,0.45,0.63,2024-03-14,735,N,VIIRS,n,2,307.22,18.48,D,0
22.04299,72.74265,347.58,0.45,0.63,2024-03-14,735,N,VIIRS,n,2,307.28,15.61,D,0
22.09586,72.57647,336.28,0.46,0.63,2024-03-14,735,N,VIIRS,l,2,309.93,2.66,D,0
21.35377,72.88426,346.66,0.34,0.56,2024-03-15,856,N,VIIRS,n,2,307.74,3.47,D,0
21.72661,72.6926,334.85,0.34,0.56,2024-03-15,857,N,VIIRS,l,2,309.3,1.96,D,0
22.02064,72.72182,351.73,0.34,0.56,2024-03-15,857,N,VIIRS,n,2,311.05,2.99,D,0
