latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.52749,72.94539,332.98,0.36,0.57,2023-11-12,741,N,VIIRS,l,2,303.21,3.15,D,0
21.74901,72.63648,330.15,0.37,0.58,2023-11-12,741,N,VIIRS,n,2,300.44,1.9,D,0
21.78454,72.64645,332.18,0.37,0.58,2023-11-12,741,N,VIIRS,n,2,303.13,2.02,D,0
21.85763,72.66701,336.78,0.43,0.62,2023-11-13,903,N,VIIRS,n,2,300.23,3.45,D,0
21.58401,72.83407,307.44,0.45,0.47,2023-11-14,2113,N,VIIRS,n,2,290.96,0.98,N,0
22.01334,72.79169,334.56,0.4,0.37,2023-11-15,825,N,VIIRS,l,2,307.73,2.98,D,0
22.04596,72.53945,335.65,0.39,0.36,2023-11-15,825,N,VIIRS,l,2,306.32,5.67,D,0
21.56461,72.81662,315.88,0.4,0.37,2023-11-15,2054,N,VIIRS,n,2,290.51,1.19,N,0
21.46685,72.87181,340.2,0.46,0.39,2023-11-16,806,N,VIIRS,n,2,305.33,4.23,D,0
21.51605,72.81144,341.92,0.47,0.39,2023-11-16,806,N,VIIRS,n,2,303.21,4.18,D,0
21.79216,72.60782,351.06,0.47,0.4,2023-11-16,807,N,VIIRS,n,2,309.8,14.8,D,0
21.79295,72.61236,337.52,0.47,0.4,2023-11-16,807,N,VIIRS,n,2,307.01,8.45,D,0
21.35669,72.96644,308.2,0.44,0.39,2023-11-16,2035,N,VIIRS,n,2,289.86,0.58,N,0
