latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.39331,72.84312,349.42,0.44,0.62,2024-01-16,903,N,VIIRS,n,2,304.5,4.8,D,0
21.55683,72.97909,336.97,0.45,0.63,2024-01-16,903,N,VIIRS,n,2,303.28,2.81,D,0
21.99109,72.52489,330.89,0.42,0.61,2024-01-16,903,N,VIIRS,l,2,302.37,3.97,D,0
21.95661,72.78033,332.12,0.44,0.46,2024-01-17,844,N,VIIRS,n,2,303.39,3.37,D,0
21.9581,72.77981,332.23,0.44,0.46,2024-01-17,844,N,VIIRS,n,2,304.41,1.62,D,0
22.08109,72.55564,339.46,0.42,0.46,2024-01-17,844,N,VIIRS,n,2,302.92,2.73,D,0
22.08157,72.55978,343.21,0.42,0.46,2024-01-17,844,N,VIIRS,n,2,304.69,2.72,D,0
22.08205,72.56393,331.65,0.43,0.46,2024-01-17,844,N,VIIRS,l,2,305.17,2.72,D,0
21.52796,72.92593,333.3,0.4,0.37,2024-01-18,825,N,VIIRS,l,2,305.77,1.74,D,0
21.586,72.8497,337.32,0.4,0.37,2024-01-18,825,N,VIIRS,n,2,304.66,2.26,D,0
21.76845,72.83147,338.33,0.4,0.37,2024-01-18,825,N,VIIRS,n,2,306.28,2.72,D,0
21.83451,72.66045,335.82,0.4,0.37,2024-01-18,825,N,VIIRS,l,2,305.93,2.79,D,0
21.36007,72.97678,301.69,0.41,0.37,2024-01-18,2054,N,VIIRS,n,2,286.92,0.6,N,0
21.61205,72.85872,332.5,0.46,0.39,2024-01-19,806,N,VIIRS,n,2,300.96,4.5,D,0
21.61564,72.85801,334.52,0.46,0.39,2024-01-19,806,N,VIIRS,n,2,299.9,4.5,D,0
21.5418,72.88467,333.96,0.57,0.52,2024-01-20,748,N,VIIRS,n,2,300.2,4.39,D,0
21.56121,72.88452,337.5,0.57,0.52,2024-01-20,748,N,VIIRS,n,2,302.56,3.95,D,0
21.75376,72.66688,330.6,0.58,0.52,2024-01-20,748,N,VIIRS,n,2,302.38,2.71,D,0
21.62348,72.97408,311.74,0.54,0.51,2024-01-20,2016,N,VIIRS,n,2,286.79,1.74,N,0
