latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.35214,72.83169,339.48,0.43,0.62,2024-02-01,903,N,VIIRS,n,2,295.39,2.34,D,0
21.35271,72.83236,344.33,0.44,0.62,2024-02-01,903,N,VIIRS,n,2,295.09,3.7,D,0
21.5002,72.78603,330.07,0.43,0.46,2024-02-02,844,N,VIIRS,n,2,302.86,1.76,D,0
21.40934,72.85075,338.01,0.4,0.37,2024-02-03,825,N,VIIRS,n,2,308.25,6.12,D,0
21.43184,72.8158,337.41,0.4,0.37,2024-02-03,825,N,VIIRS,n,2,304.79,2.66,D,0
21.46954,72.87617,334.07,0.4,0.37,2024-02-03,825,N,VIIRS,n,2,307.37,1.99,D,0
21.51058,72.84987,332.09,0.4,0.37,2024-02-03,825,N,VIIRS,l,2,306.55,3.04,D,0
21.72479,72.88544,331.39,0.4,0.37,2024-02-03,825,N,VIIRS,n,2,303.44,1.8,D,0
21.37736,72.96018,303.43,0.41,0.37,2024-02-03,2054,N,VIIRS,n,2,290.34,0.43,N,0
21.37773,72.81268,299.46,0.4,0.37,2024-02-03,2054,N,VIIRS,n,2,289.06,0.39,N,0
21.38257,72.7417,304.34,0.4,0.37,2024-02-03,2054,N,VIIRS,n,2,290.21,0.6,N,0
21.46874,72.80275,337.21,0.46,0.39,2024-02-04,806,N,VIIRS,n,2,307.66,6.59,D,0
21.71159,72.66921,336.34,0.47,0.4,2024-02-04,806,N,VIIRS,n,2,308.37,2.68,D,0
21.71176,72.67034,334.71,0.47,0.4,2024-02-04,806,N,VIIRS,l,2,309.05,3.74,D,0
21.71774,72.68309,334.81,0.47,0.39,2024-02-04,806,N,VIIRS,l,2,305.88,3,D,0
21.43218,72.97433,334.61,0.44,0.38,2024-02-04,2035,N,VIIRS,n,2,291.49,1.88,N,0
21.43572,72.97489,309.06,0.44,0.38,2024-02-04,2035,N,VIIRS,n,2,291.32,1.88,N,0
