latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.71309,72.66817,330.16,0.41,0.37,2023-01-21,814,N,VIIRS,n,2,303.96,1.63,D,0
21.74048,72.72797,335.48,0.41,0.37,2023-01-21,814,N,VIIRS,l,2,306.21,2.72,D,0
21.74388,72.72732,336.24,0.41,0.37,2023-01-21,814,N,VIIRS,n,2,304.04,2.72,D,0
21.83694,72.84698,344.2,0.4,0.37,2023-01-21,814,N,VIIRS,n,2,305.46,4.24,D,0
21.87295,72.68275,336.9,0.41,0.37,2023-01-21,814,N,VIIRS,n,2,304.56,1.32,D,0
21.89298,72.91267,341.52,0.4,0.37,2023-01-21,814,N,VIIRS,n,2,307.19,2.55,D,0
21.89361,72.91654,339.77,0.4,0.37,2023-01-21,814,N,VIIRS,n,2,307.68,2.55,D,0
21.89424,72.92043,350.79,0.4,0.37,2023-01-21,814,N,VIIRS,n,2,308.25,6.42,D,0
21.89699,72.91591,348.78,0.4,0.37,2023-01-21,814,N,VIIRS,n,2,307.12,2.55,D,0
21.89762,72.91979,350.5,0.4,0.37,2023-01-21,814,N,VIIRS,n,2,307.84,6.42,D,0
21.89784,72.89974,353.01,0.4,0.37,2023-01-21,814,N,VIIRS,n,2,306.56,5.13,D,0
21.89825,72.92367,335.04,0.4,0.37,2023-01-21,814,N,VIIRS,l,2,305.42,6.42,D,0
21.98713,72.8872,335.99,0.4,0.37,2023-01-21,814,N,VIIRS,n,2,304.82,1.83,D,0
21.98776,72.89108,345.34,0.4,0.37,2023-01-21,814,N,VIIRS,n,2,305.8,1.83,D,0
21.98987,72.88268,336.84,0.4,0.37,2023-01-21,814,N,VIIRS,n,2,303.71,1,D,0
22.00339,72.88015,338.46,0.4,0.37,2023-01-21,814,N,VIIRS,n,2,305.76,3.61,D,0
22.00528,72.8918,345.73,0.4,0.37,2023-01-21,814,N,VIIRS,n,2,305.58,10.01,D,0
22.00608,72.93961,351.2,0.4,0.37,2023-01-21,814,N,VIIRS,n,2,305.74,9.56,D,0
22.00883,72.93511,335.37,0.4,0.37,2023-01-21,814,N,VIIRS,n,2,303.59,3.54,D,0
21.69443,72.60426,313.15,0.41,0.37,2023-01-21,2042,N,VIIRS,n,2,288.56,0.84,N,2
21.90603,72.75393,300.29,0.4,0.37,2023-01-21,2042,N,VIIRS,n,2,284.11,0.43,N,2
21.3517,72.84698,299.87,0.4,0.37,2023-01-21,2043,N,VIIRS,n,2,285.11,0.35,N,0
21.70687,72.72372,333.57,0.46,0.47,2023-01-22,755,N,VIIRS,n,2,301.48,2.87,D,0
21.72418,72.71988,349.46,0.46,0.47,2023-01-22,755,N,VIIRS,n,2,302.09,11.69,D,0
21.72548,72.72064,344.01,0.46,0.47,2023-01-22,755,N,VIIRS,n,2,300.44,13.56,D,0
22.08518,72.68188,331.88,0.46,0.47,2023-01-22,755,N,VIIRS,n,2,301.81,1.88,D,0
21.50873,72.87018,335.03,0.45,0.63,2023-01-23,736,N,VIIRS,n,2,298.98,3.52,D,0
21.79061,72.64792,301.23,0.66,0.73,2023-01-23,2145,N,VIIRS,n,2,283.23,1.09,N,0
21.7913,72.6508,313.18,0.66,0.73,2023-01-23,2145,N,VIIRS,n,2,283.89,1.62,N,0
21.79726,72.64986,305.87,0.66,0.73,2023-01-23,2145,N,VIIRS,n,2,283.99,1.09,N,2
21.71169,72.77998,355.49,0.34,0.56,2023-01-24,858,N,VIIRS,n,2,301.7,10.49,D,0
21.71202,72.78334,353.57,0.34,0.56,2023-01-24,858,N,VIIRS,n,2,299.06,11.46,D,0
21.76387,72.71995,332.41,0.34,0.56,2023-01-24,858,N,VIIRS,n,2,299.92,2.01,D,0
21.43301,72.86276,334.27,0.53,0.42,2023-01-25,839,N,VIIRS,l,2,305.58,6.71,D,0
21.68316,72.95351,330.6,0.53,0.42,2023-01-25,839,N,VIIRS,n,2,304.84,4.24,D,0
21.68327,72.95055,333.42,0.54,0.42,2023-01-25,839,N,VIIRS,n,2,304.38,1.5,D,0
21.75777,72.66972,343.52,0.52,0.41,2023-01-25,839,N,VIIRS,n,2,304.62,13.16,D,0
21.76054,72.67169,339.13,0.52,0.41,2023-01-25,839,N,VIIRS,n,2,307.88,23.29,D,0
21.76159,72.66917,346.38,0.52,0.41,2023-01-25,839,N,VIIRS,n,2,302.11,7.78,D,0
22.0409,72.54482,336.46,0.51,0.41,2023-01-25,839,N,VIIRS,n,2,308.33,38.41,D,0
22.0447,72.54427,337.89,0.51,0.41,2023-01-25,839,N,VIIRS,n,2,304.54,14.32,D,0
22.02886,72.81147,295.98,0.53,0.42,2023-01-25,2107,N,VIIRS,n,2,284.62,0.4,N,0
