latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.50707,72.81982,340.11,0.39,0.37,2023-04-21,827,N,VIIRS,n,2,309.05,3.99,D,0
21.61545,72.86831,338.82,0.4,0.37,2023-04-21,827,N,VIIRS,n,2,308.7,3.79,D,0
21.616,72.87213,335.46,0.4,0.37,2023-04-21,827,N,VIIRS,l,2,309.78,3.04,D,0
21.71172,72.646,342.94,0.39,0.36,2023-04-21,827,N,VIIRS,n,2,311.37,10.52,D,0
22.05628,72.60851,342.44,0.39,0.36,2023-04-21,827,N,VIIRS,l,2,315.82,5.83,D,0
22.05963,72.60795,340.84,0.39,0.36,2023-04-21,827,N,VIIRS,l,2,315.28,5.83,D,0
21.46325,72.66101,336.91,0.48,0.4,2023-04-22,808,N,VIIRS,l,2,311.59,11.13,D,0
21.47535,72.79515,340.54,0.47,0.4,2023-04-22,808,N,VIIRS,n,2,308.39,6.04,D,0
21.71379,72.72252,341.06,0.47,0.4,2023-04-22,808,N,VIIRS,l,2,313.58,15.27,D,0
21.73135,72.60587,337.36,0.48,0.4,2023-04-22,808,N,VIIRS,l,2,312.25,8.99,D,0
21.73465,72.60682,341.23,0.48,0.4,2023-04-22,808,N,VIIRS,l,2,312.54,10.3,D,0
21.79778,72.62263,341.54,0.48,0.4,2023-04-22,808,N,VIIRS,l,2,314.66,13.1,D,0
22.03266,72.58932,309.57,0.47,0.4,2023-04-22,2037,N,VIIRS,n,2,294.08,1.01,N,0
21.44881,72.77422,342.82,0.59,0.53,2023-04-23,749,N,VIIRS,n,2,311.19,14.57,D,0
21.62179,72.91914,334.53,0.57,0.52,2023-04-23,749,N,VIIRS,l,2,308.25,1.23,D,0
21.64173,72.82486,341.17,0.58,0.52,2023-04-23,749,N,VIIRS,n,2,308.5,4.71,D,0
21.64289,72.83044,340.05,0.58,0.52,2023-04-23,749,N,VIIRS,n,2,308.76,6.26,D,0
21.64303,72.82693,350.48,0.58,0.52,2023-04-23,749,N,VIIRS,n,2,309.83,10.81,D,0
22.01274,72.7964,340.66,0.57,0.52,2023-04-23,749,N,VIIRS,l,2,314.74,8.56,D,0
22.02363,72.62952,341.53,0.59,0.53,2023-04-23,749,N,VIIRS,l,2,315.97,19.14,D,0
21.55392,72.80779,334.14,0.58,0.7,2023-04-24,730,N,VIIRS,l,2,306.65,3.54,D,0
21.42951,72.92729,335.37,0.54,0.51,2023-04-25,852,N,VIIRS,l,2,306.29,5.06,D,0
21.65036,72.82723,346.63,0.54,0.51,2023-04-25,852,N,VIIRS,n,2,308.26,15.34,D,0
21.99397,72.54871,342.47,0.52,0.5,2023-04-25,852,N,VIIRS,n,2,301.34,6.65,D,0
22.08441,72.81757,347.08,0.54,0.51,2023-04-25,852,N,VIIRS,n,2,306.26,7.48,D,0
22.08612,72.81631,345.16,0.54,0.51,2023-04-25,852,N,VIIRS,n,2,303.7,8.49,D,0
