latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.6214,72.77082,350,0.38,0.36,2023-04-16,821,N,VIIRS,n,2,319.2,10.61,D,0
21.71216,72.54498,348.18,0.39,0.36,2023-04-16,821,N,VIIRS,l,2,318.36,16.8,D,0
21.71548,72.5444,347.86,0.39,0.36,2023-04-16,821,N,VIIRS,n,2,315.8,16.8,D,0
21.71879,72.54381,348.89,0.39,0.36,2023-04-16,821,N,VIIRS,l,2,320.48,11.22,D,0
21.71936,72.54752,349.88,0.39,0.36,2023-04-16,821,N,VIIRS,l,2,324.29,11.22,D,0
22.08587,72.60063,346.32,0.39,0.36,2023-04-16,821,N,VIIRS,l,2,321.28,13.63,D,0
22.09196,72.79368,344.58,0.38,0.36,2023-04-16,821,N,VIIRS,l,2,317.91,5.75,D,0
21.78076,72.639,321.91,0.38,0.36,2023-04-16,2050,N,VIIRS,n,2,296.98,1.36,N,0
21.45691,72.68472,350.6,0.38,0.43,2023-04-17,802,N,VIIRS,n,2,312.57,11.18,D,3
21.46088,72.6839,367,0.38,0.43,2023-04-17,802,N,VIIRS,h,2,320.52,11.18,D,3
21.48074,72.7533,332.17,0.37,0.58,2023-04-18,743,N,VIIRS,l,2,303.02,3.47,D,0
21.99089,72.69555,337.19,0.37,0.58,2023-04-18,743,N,VIIRS,n,2,306.59,10.59,D,0
22.00349,72.65143,338.86,0.37,0.58,2023-04-18,743,N,VIIRS,n,2,307.9,9.45,D,0
22.0348,72.58822,311.55,0.75,0.77,2023-04-19,1953,N,VIIRS,n,2,291.88,2.18,N,0
22.03929,72.59113,308.36,0.75,0.77,2023-04-19,1953,N,VIIRS,n,2,291.99,1.77,N,0
22.0373,72.59238,315.55,0.42,0.61,2023-04-19,2133,N,VIIRS,n,2,294.79,1.61,N,0
21.41645,72.6741,346.8,0.42,0.45,2023-04-20,846,N,VIIRS,n,2,313.66,11.51,D,0
21.6673,72.77052,348.55,0.43,0.46,2023-04-20,846,N,VIIRS,n,2,311.5,7.8,D,0
22.08766,72.63766,350.9,0.42,0.45,2023-04-20,846,N,VIIRS,n,2,316.84,12.27,D,0
