latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.52831,72.88867,340.26,0.57,0.52,2023-11-17,748,N,VIIRS,n,2,302.25,4.13,D,0
21.47559,72.93946,346.73,0.4,0.37,2023-11-21,813,N,VIIRS,n,2,306.42,6.98,D,0
21.49315,72.94021,332.3,0.4,0.37,2023-11-21,813,N,VIIRS,n,2,301.88,1.98,D,0
21.74298,72.60764,355.21,0.41,0.37,2023-11-21,813,N,VIIRS,n,2,312.13,43.22,D,0
21.74363,72.61159,351.39,0.41,0.37,2023-11-21,813,N,VIIRS,n,2,306.55,5.24,D,0
21.74704,72.61095,333.43,0.41,0.37,2023-11-21,813,N,VIIRS,l,2,303.45,5.24,D,0
21.75195,72.68324,339.8,0.41,0.37,2023-11-21,813,N,VIIRS,n,2,304.8,5.43,D,0
21.85184,72.69313,335.29,0.41,0.37,2023-11-21,813,N,VIIRS,n,2,305.72,1.91,D,0
21.89258,72.89886,339.55,0.4,0.37,2023-11-21,813,N,VIIRS,n,2,303.96,4.01,D,0
21.3823,72.94751,305.81,0.4,0.37,2023-11-21,2042,N,VIIRS,n,2,293.12,0.61,N,0
