latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.35713,72.85526,340.62,0.46,0.47,2025-11-11,757,N,VIIRS,n,2,304.32,3.39,D,0
21.43204,72.97719,305.19,0.44,0.62,2025-11-12,2007,N,VIIRS,n,2,288.39,0.78,N,2
21.56017,72.91393,312.82,0.44,0.62,2025-11-12,2007,N,VIIRS,n,2,289.24,0.92,N,0
21.56599,72.91458,309.84,0.44,0.62,2025-11-12,2007,N,VIIRS,n,2,289.22,0.92,N,0
21.79354,72.59779,333.22,0.33,0.56,2025-11-13,900,N,VIIRS,n,2,301.53,2.77,D,0
21.79485,72.61095,343.63,0.33,0.56,2025-11-13,900,N,VIIRS,n,2,303.35,3.43,D,0
21.56478,72.91689,333.54,0.36,0.57,2025-11-13,2129,N,VIIRS,n,2,290.15,1.8,N,0
21.6912,72.60713,304.79,0.34,0.56,2025-11-13,2129,N,VIIRS,n,2,290.78,0.95,N,0
21.69297,72.60551,330.71,0.34,0.56,2025-11-13,2129,N,VIIRS,n,2,290.57,1.97,N,0
21.69629,72.60842,316.3,0.34,0.56,2025-11-13,2129,N,VIIRS,n,2,290.93,0.95,N,0
21.77776,72.61472,341.39,0.39,0.36,2025-11-15,822,N,VIIRS,n,2,303.81,3.36,D,0
21.79331,72.64599,300.74,0.38,0.36,2025-11-15,2051,N,VIIRS,n,2,289.06,0.4,N,0
