latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.68539,72.61368,334.06,0.57,0.43,2024-02-15,800,N,VIIRS,l,2,308.33,2.1,D,0
21.95225,72.59214,335.74,0.56,0.43,2024-02-15,800,N,VIIRS,n,2,307.86,2.35,D,0
21.36516,72.95885,301.91,0.34,0.56,2024-02-16,2010,N,VIIRS,n,2,291.85,0.56,N,0
21.92563,72.70592,304.65,0.36,0.57,2024-02-16,2010,N,VIIRS,n,2,291.55,0.44,N,0
21.75282,72.66512,330.69,0.43,0.62,2024-02-17,903,N,VIIRS,n,2,300.83,1.28,D,0
21.50207,72.73138,333.24,0.43,0.46,2024-02-18,844,N,VIIRS,l,2,307.76,3.21,D,0
21.55673,72.90369,340.76,0.44,0.46,2024-02-18,844,N,VIIRS,n,2,305.93,3.66,D,0
21.61703,72.83624,335.22,0.43,0.46,2024-02-18,844,N,VIIRS,n,2,307.81,2.51,D,0
21.62129,72.83568,334.09,0.43,0.46,2024-02-18,844,N,VIIRS,n,2,305.61,2.51,D,0
21.43376,72.9771,315.28,0.46,0.47,2024-02-18,2113,N,VIIRS,n,2,285.01,2.14,N,0
22.04237,72.63874,297.06,0.43,0.46,2024-02-18,2113,N,VIIRS,n,2,285.63,1.09,N,0
21.39654,72.90486,346.09,0.4,0.37,2024-02-19,825,N,VIIRS,n,2,314.32,21.51,D,0
21.70948,72.68141,341.21,0.39,0.37,2024-02-19,825,N,VIIRS,l,2,315.3,6.1,D,0
21.36558,72.79089,301.29,0.4,0.37,2024-02-19,2054,N,VIIRS,n,2,289.41,0.4,N,0
21.43233,72.97617,300.33,0.41,0.37,2024-02-19,2054,N,VIIRS,n,2,288.71,0.61,N,0
