latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.37696,72.96178,300.08,0.57,0.43,2025-01-30,2107,N,VIIRS,n,2,289.4,1.42,N,0
21.67996,72.55098,306.04,0.53,0.42,2025-01-30,2107,N,VIIRS,n,2,291.79,0.68,N,0
21.36919,72.79809,343.8,0.38,0.36,2025-01-31,819,N,VIIRS,n,2,309.57,3.43,D,0
21.81133,72.63617,339.44,0.38,0.36,2025-01-31,819,N,VIIRS,n,2,309.43,3.9,D,0
21.40935,72.98916,302.86,0.39,0.36,2025-01-31,2048,N,VIIRS,n,2,286.8,0.66,N,0
21.50462,72.8646,331.63,0.54,0.42,2025-02-01,800,N,VIIRS,n,2,305.04,3.03,D,0
21.72709,72.75858,330.1,0.55,0.43,2025-02-01,801,N,VIIRS,l,2,300.91,2.34,D,0
21.43452,72.97505,295.85,0.52,0.41,2025-02-01,2029,N,VIIRS,n,2,285.26,0.59,N,0
21.78204,72.6213,338.35,0.36,0.57,2025-02-02,742,N,VIIRS,n,2,297.41,3.87,D,0
21.43449,72.97663,301.63,0.34,0.56,2025-02-02,2010,N,VIIRS,n,2,286.53,0.39,N,0
22.0372,72.74381,331.95,0.44,0.63,2025-02-03,903,N,VIIRS,n,2,294.99,1.81,D,0
