latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.92698,72.54249,351.27,0.51,0.41,2025-04-20,838,N,VIIRS,l,2,321.84,23.47,D,0
22.0353,72.59309,347.88,0.38,0.36,2025-04-21,819,N,VIIRS,l,2,318.11,14.57,D,0
22.06464,72.60695,351.56,0.38,0.36,2025-04-21,819,N,VIIRS,l,2,321.77,17.07,D,0
21.70419,72.53548,321.62,0.38,0.36,2025-04-21,2048,N,VIIRS,n,2,299.45,1.57,N,0
21.70477,72.53178,313.91,0.38,0.36,2025-04-21,2048,N,VIIRS,n,2,298.74,1.57,N,0
21.79498,72.64668,330.66,0.38,0.36,2025-04-21,2048,N,VIIRS,n,2,297.82,3.58,N,0
21.8343,72.69936,307.25,0.38,0.36,2025-04-21,2048,N,VIIRS,n,2,296.86,0.81,N,0
21.83754,72.69946,315.03,0.38,0.36,2025-04-21,2048,N,VIIRS,n,2,297.14,1.21,N,0
21.9066,72.75751,326.84,0.38,0.36,2025-04-21,2048,N,VIIRS,n,2,297.38,4.64,N,0
21.90718,72.75381,323.58,0.38,0.36,2025-04-21,2048,N,VIIRS,n,2,297.42,4.9,N,0
21.69968,72.53587,346.8,0.38,0.43,2025-04-22,801,N,VIIRS,n,2,317,22.43,D,0
21.70295,72.53133,348.14,0.38,0.43,2025-04-22,801,N,VIIRS,n,2,321.1,73.1,D,0
21.70365,72.53503,367,0.38,0.43,2025-04-22,801,N,VIIRS,h,2,344.72,73.1,D,0
22.02934,72.58558,349.98,0.57,0.43,2025-04-22,801,N,VIIRS,n,2,322.67,10.37,D,0
22.03229,72.5793,367,0.57,0.43,2025-04-22,801,N,VIIRS,l,2,326.63,10.37,D,0
22.03328,72.58475,367,0.57,0.43,2025-04-22,801,N,VIIRS,l,2,325.66,10.37,D,0
21.39614,72.95595,327.23,0.53,0.42,2025-04-22,2029,N,VIIRS,n,2,295.81,2.27,N,0
21.4255,72.82478,340.23,0.36,0.58,2025-04-23,742,N,VIIRS,n,2,307.96,2.47,D,0
21.70543,72.67664,344.06,0.37,0.58,2025-04-23,742,N,VIIRS,n,2,312.16,3.61,D,0
21.71129,72.76124,339.87,0.36,0.58,2025-04-23,742,N,VIIRS,l,2,313.96,7.25,D,0
21.75132,72.89258,348.75,0.36,0.57,2025-04-23,742,N,VIIRS,n,2,317.62,8.35,D,0
21.75135,72.89329,349.41,0.36,0.57,2025-04-23,742,N,VIIRS,n,2,318.01,6.69,D,0
21.79472,72.64718,342.34,0.37,0.58,2025-04-23,742,N,VIIRS,n,2,312.05,11.73,D,2
21.80259,72.64637,344.36,0.37,0.58,2025-04-23,742,N,VIIRS,n,2,314.22,6.81,D,0
21.81268,72.62785,337.78,0.37,0.58,2025-04-23,742,N,VIIRS,l,2,312.41,9.02,D,0
21.96491,72.95047,338.27,0.35,0.57,2025-04-23,742,N,VIIRS,l,2,311.38,1.87,D,0
21.97411,72.56096,347.82,0.37,0.58,2025-04-23,742,N,VIIRS,n,2,316.6,12.78,D,0
21.9862,72.56547,341.8,0.37,0.58,2025-04-23,742,N,VIIRS,l,2,315.9,11.53,D,0
22.03509,72.74173,351.23,0.36,0.57,2025-04-23,742,N,VIIRS,n,2,316.34,7.58,D,0
22.03804,72.73605,349.67,0.36,0.57,2025-04-23,742,N,VIIRS,n,2,316.39,10.11,D,0
22.03881,72.7395,367,0.36,0.57,2025-04-23,742,N,VIIRS,h,2,317.65,15.85,D,0
22.03957,72.73698,367,0.36,0.57,2025-04-23,742,N,VIIRS,h,2,315.9,13.34,D,0
22.0403,72.74043,355.97,0.36,0.57,2025-04-23,742,N,VIIRS,n,2,315.32,7.58,D,0
22.03938,72.68395,303.71,0.37,0.58,2025-04-23,2010,N,VIIRS,n,2,292.15,0.65,N,0
22.04858,72.73182,306.75,0.36,0.58,2025-04-23,2010,N,VIIRS,n,2,290.55,0.76,N,0
22.04892,72.72823,303.72,0.36,0.58,2025-04-23,2010,N,VIIRS,n,2,291.82,0.84,N,0
22.05073,72.73246,314.38,0.36,0.58,2025-04-23,2010,N,VIIRS,n,2,291.04,1.09,N,0
22.05109,72.72887,304.59,0.36,0.58,2025-04-23,2010,N,VIIRS,n,2,292.16,1.13,N,0
22.05219,72.71812,303.22,0.36,0.58,2025-04-23,2010,N,VIIRS,n,2,292.02,0.43,N,0
22.05393,72.73246,304.44,0.36,0.58,2025-04-23,2010,N,VIIRS,n,2,291.35,0.36,N,0
21.65038,72.83088,330.63,0.71,0.75,2025-04-24,723,N,VIIRS,l,2,303.42,5.48,D,0
21.65053,72.83276,332.95,0.71,0.75,2025-04-24,723,N,VIIRS,l,2,304.96,8.06,D,0
21.79435,72.59711,331.73,0.72,0.76,2025-04-24,723,N,VIIRS,l,2,304.29,7.81,D,0
21.6291,72.80629,345.35,0.43,0.62,2025-04-24,903,N,VIIRS,n,2,309.04,6.58,D,0
21.66922,72.27242,333.55,0.4,0.6,2025-04-24,903,N,VIIRS,l,2,307.67,4.17,D,0
21.78355,72.70384,341.34,0.43,0.62,2025-04-24,903,N,VIIRS,n,2,311.67,2.74,D,0
21.78399,72.70303,341.16,0.43,0.62,2025-04-24,904,N,VIIRS,n,2,311.62,4.89,D,0
21.98485,72.79634,340.32,0.44,0.62,2025-04-24,904,N,VIIRS,l,2,311.77,7.27,D,0
21.98526,72.79669,340.8,0.44,0.62,2025-04-24,904,N,VIIRS,l,2,311.64,7.49,D,0
21.99609,72.79086,341.05,0.44,0.62,2025-04-24,904,N,VIIRS,l,2,313.9,6.15,D,0
21.99647,72.79125,339.15,0.44,0.62,2025-04-24,904,N,VIIRS,l,2,313.38,7.23,D,0
