latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.47894,72.71621,333.02,0.34,0.56,2023-11-08,857,N,VIIRS,n,2,302.14,2.37,D,0
21.36291,72.94308,335.03,0.36,0.58,2023-11-08,2126,N,VIIRS,n,2,289.78,3.3,N,0
21.36721,72.94365,367,0.36,0.58,2023-11-08,2126,N,VIIRS,h,2,291.97,5.99,N,0
21.36815,72.94441,346.83,0.36,0.58,2023-11-08,2126,N,VIIRS,n,2,291.31,4.31,N,0
21.61215,72.90829,333.21,0.53,0.42,2023-11-09,838,N,VIIRS,n,2,304,4.2,D,0
21.6129,72.90559,331.45,0.53,0.42,2023-11-09,838,N,VIIRS,l,2,303.68,4.12,D,0
21.71193,72.7119,344.03,0.52,0.42,2023-11-09,838,N,VIIRS,n,2,305.73,5.36,D,0
21.52958,72.92947,303.77,0.55,0.43,2023-11-09,2107,N,VIIRS,n,2,290.67,0.78,N,0
21.52964,72.93372,303.2,0.55,0.43,2023-11-09,2107,N,VIIRS,n,2,290.67,0.49,N,0
22.03632,72.80013,330.33,0.38,0.36,2023-11-10,819,N,VIIRS,l,2,303.79,1.8,D,0
21.99391,72.57745,317.33,0.38,0.36,2023-11-10,2048,N,VIIRS,n,2,293.03,0.87,N,0
21.4453,72.98159,338.19,0.55,0.43,2023-11-11,800,N,VIIRS,n,2,303.96,4.81,D,0
21.59261,72.83753,311.21,0.54,0.42,2023-11-11,2029,N,VIIRS,n,2,290.77,1.49,N,0
