latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.56279,72.89921,332.69,0.57,0.69,2023-05-26,730,N,VIIRS,n,2,296.37,3.13,D,0
22.00641,72.77263,339.91,0.54,0.51,2023-05-27,852,N,VIIRS,n,2,303.27,2.5,D,0
22.00791,72.76937,337.42,0.54,0.51,2023-05-27,852,N,VIIRS,n,2,303.43,1.25,D,0
21.56492,72.91525,312.09,0.56,0.52,2023-05-27,2120,N,VIIRS,n,2,294.21,2.57,N,0
21.43043,72.97359,337.39,0.44,0.39,2023-05-28,833,N,VIIRS,n,2,304.52,2.93,D,0
21.43397,72.97305,335.36,0.44,0.39,2023-05-28,833,N,VIIRS,n,2,305.27,2.93,D,0
21.82131,72.70504,339.65,0.44,0.38,2023-05-28,833,N,VIIRS,n,2,304.36,6.73,D,0
21.94005,72.67886,350.19,0.44,0.38,2023-05-28,833,N,VIIRS,n,2,306.55,13.42,D,0
21.95093,72.78539,337.55,0.44,0.38,2023-05-28,833,N,VIIRS,n,2,303.99,7.82,D,0
21.72511,72.67262,342.27,0.41,0.37,2023-05-29,814,N,VIIRS,l,2,313.64,9.98,D,0
21.79406,72.64751,346.43,0.41,0.37,2023-05-29,814,N,VIIRS,n,2,313.08,10.61,D,2
21.45476,72.74802,334.35,0.48,0.48,2023-05-30,755,N,VIIRS,n,2,299.78,3.07,D,0
21.89032,72.72369,346.75,0.47,0.48,2023-05-30,755,N,VIIRS,n,2,304.95,29.2,D,0
21.89466,72.7227,349.74,0.47,0.48,2023-05-30,755,N,VIIRS,n,2,306.67,29.2,D,0
22.01947,72.87689,334.39,0.46,0.47,2023-05-30,755,N,VIIRS,n,2,303.72,5.08,D,0
