latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.38282,72.82056,332.36,0.55,0.43,2024-12-31,800,N,VIIRS,n,2,300.25,3.03,D,0
21.84801,72.70044,330.21,0.55,0.43,2024-12-31,800,N,VIIRS,n,2,303.44,3.05,D,0
21.61962,72.80029,340.58,0.36,0.57,2025-01-01,741,N,VIIRS,n,2,303.43,5,D,0
21.6201,72.80258,346.35,0.35,0.57,2025-01-01,741,N,VIIRS,n,2,305.16,7.9,D,0
21.38566,72.96864,303.91,0.34,0.56,2025-01-01,2010,N,VIIRS,n,2,291.35,0.53,N,0
21.61876,72.80035,333.98,0.7,0.75,2025-01-02,723,N,VIIRS,n,2,300.28,4.26,D,0
21.61887,72.80199,334.52,0.7,0.75,2025-01-02,723,N,VIIRS,n,2,300.12,3.44,D,0
21.62058,72.80255,343.4,0.44,0.46,2025-01-03,844,N,VIIRS,n,2,315.11,5.09,D,0
21.35641,72.94241,331.64,0.47,0.48,2025-01-03,2113,N,VIIRS,n,2,289.21,6.29,N,0
21.35729,72.93793,337.82,0.47,0.48,2025-01-03,2113,N,VIIRS,n,2,290.03,6.29,N,0
21.36782,72.88428,306.78,0.46,0.47,2025-01-03,2113,N,VIIRS,n,2,288.23,1.1,N,0
21.44492,72.71553,336.88,0.4,0.37,2025-01-04,825,N,VIIRS,n,2,308.05,6.87,D,0
21.54717,72.87548,332.41,0.4,0.37,2025-01-04,825,N,VIIRS,l,2,303.82,4.77,D,0
21.54812,72.9544,339.02,0.4,0.37,2025-01-04,825,N,VIIRS,n,2,307.34,3.29,D,0
21.68371,72.61031,332.88,0.4,0.37,2025-01-04,825,N,VIIRS,l,2,305.16,2.62,D,0
21.68481,72.61794,332.23,0.4,0.37,2025-01-04,825,N,VIIRS,l,2,304.39,1.02,D,0
21.68707,72.60975,334.22,0.4,0.37,2025-01-04,825,N,VIIRS,l,2,305.83,4.23,D,0
21.70695,72.72399,338.49,0.4,0.37,2025-01-04,825,N,VIIRS,n,2,311.94,2.36,D,0
21.7922,72.61197,333.47,0.4,0.37,2025-01-04,825,N,VIIRS,l,2,304.34,1.48,D,0
