latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.4212,72.74961,346.49,0.34,0.56,2025-02-14,857,N,VIIRS,n,2,305.96,2.86,D,0
21.43173,72.97865,302.28,0.37,0.58,2025-02-14,2126,N,VIIRS,n,2,287.89,0.71,N,0
21.4353,72.97855,299.99,0.37,0.58,2025-02-14,2126,N,VIIRS,n,2,288.08,0.53,N,0
21.54237,72.88072,332.61,0.54,0.42,2025-02-15,838,N,VIIRS,n,2,307.46,3.06,D,0
21.54626,72.88017,342.49,0.54,0.42,2025-02-15,838,N,VIIRS,n,2,307.65,10.4,D,0
21.56907,72.90356,336.49,0.54,0.42,2025-02-15,838,N,VIIRS,n,2,311.01,3.14,D,0
21.56915,72.90096,336.68,0.54,0.42,2025-02-15,838,N,VIIRS,n,2,310.01,7.08,D,0
22.09923,72.28404,344.68,0.51,0.41,2025-02-15,838,N,VIIRS,n,2,309.9,3.92,D,0
21.43288,72.97675,319.2,0.57,0.43,2025-02-15,2107,N,VIIRS,n,2,288.82,2.03,N,0
21.52748,72.83665,298.45,0.55,0.43,2025-02-15,2107,N,VIIRS,n,2,288.21,0.66,N,0
21.36266,72.74227,335.53,0.38,0.36,2025-02-16,819,N,VIIRS,n,2,308.71,3.02,D,0
21.4545,72.8777,331.39,0.38,0.36,2025-02-16,819,N,VIIRS,l,2,306.32,1.76,D,0
21.51343,72.84087,338.21,0.38,0.36,2025-02-16,819,N,VIIRS,n,2,309.24,3.9,D,0
21.52189,72.89629,344.02,0.38,0.36,2025-02-16,819,N,VIIRS,n,2,308.63,4.82,D,0
21.52196,72.91904,339.76,0.38,0.36,2025-02-16,819,N,VIIRS,n,2,306.8,4.18,D,0
21.8203,72.85838,334.28,0.38,0.36,2025-02-16,819,N,VIIRS,l,2,308.58,0.73,D,0
21.40886,72.98607,304.89,0.38,0.36,2025-02-16,2048,N,VIIRS,n,2,290.2,0.96,N,0
21.43107,72.9749,299.75,0.38,0.36,2025-02-16,2048,N,VIIRS,n,2,289.61,0.87,N,0
21.43379,72.97919,308.87,0.38,0.36,2025-02-16,2048,N,VIIRS,n,2,291.13,1.31,N,0
21.43438,72.9755,319.46,0.38,0.36,2025-02-16,2048,N,VIIRS,n,2,291.54,1.31,N,0
21.59293,72.99933,305.38,0.38,0.36,2025-02-16,2048,N,VIIRS,n,2,291.38,0.81,N,0
21.43241,72.97507,324.89,0.52,0.41,2025-02-17,2029,N,VIIRS,n,2,290.36,3.2,N,0
21.56137,72.80109,330.05,0.36,0.57,2025-02-18,742,N,VIIRS,n,2,299.77,2.18,D,0
21.43624,72.86529,331.17,0.34,0.56,2025-02-18,2010,N,VIIRS,n,2,289.54,2.49,N,0
21.43649,72.86467,350.97,0.34,0.56,2025-02-18,2010,N,VIIRS,n,2,291.88,2.51,N,0
21.43657,72.8619,328.99,0.34,0.56,2025-02-18,2010,N,VIIRS,n,2,290.73,2.49,N,0
21.43684,72.8613,302.82,0.34,0.56,2025-02-18,2010,N,VIIRS,n,2,289.62,2.51,N,0
