latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.79548,72.64758,334.23,0.37,0.58,2023-06-05,742,N,VIIRS,n,2,302.51,2.29,D,2
21.68692,72.56404,307.83,0.42,0.61,2023-06-06,2133,N,VIIRS,n,2,293,0.63,N,0
21.90503,72.75517,310.54,0.43,0.46,2023-06-07,2114,N,VIIRS,n,2,294.92,1.43,N,2
21.66927,72.93404,339.22,0.4,0.37,2023-06-08,826,N,VIIRS,l,2,310.73,4.15,D,0
21.94412,72.93595,338.42,0.4,0.37,2023-06-08,826,N,VIIRS,l,2,308.92,5.4,D,0
21.97225,72.86049,343.09,0.4,0.37,2023-06-08,826,N,VIIRS,n,2,311.86,7.65,D,0
22.00279,72.76154,346.92,0.39,0.37,2023-06-08,826,N,VIIRS,n,2,313.83,10.43,D,0
21.5477,72.99865,326.63,0.4,0.37,2023-06-08,2055,N,VIIRS,n,2,298.4,2.73,N,0
21.42405,72.98392,333.67,0.47,0.39,2023-06-09,807,N,VIIRS,l,2,307.18,2.95,D,0
21.72342,72.71992,352.04,0.47,0.4,2023-06-09,807,N,VIIRS,l,2,316.85,57.27,D,0
21.7266,72.72064,347.33,0.47,0.4,2023-06-09,807,N,VIIRS,l,2,311.04,36.55,D,0
21.73226,72.79327,336.94,0.47,0.4,2023-06-09,807,N,VIIRS,l,2,310.92,6.9,D,0
21.73589,72.79254,341.54,0.47,0.4,2023-06-09,807,N,VIIRS,n,2,311.42,8.83,D,0
21.94744,72.78112,340.59,0.47,0.4,2023-06-09,807,N,VIIRS,l,2,312.19,10.67,D,0
21.95852,72.80219,337.48,0.47,0.39,2023-06-09,807,N,VIIRS,l,2,310.28,45.43,D,0
21.68689,72.53548,313.54,0.47,0.4,2023-06-09,2036,N,VIIRS,n,2,298.16,3.38,N,0
