latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.88846,72.89574,356.83,0.4,0.37,2023-12-07,813,N,VIIRS,l,2,299.89,5.66,D,0
21.88909,72.89963,348.16,0.4,0.37,2023-12-07,813,N,VIIRS,n,2,298.62,5.66,D,0
21.88972,72.90351,352.56,0.4,0.37,2023-12-07,813,N,VIIRS,n,2,298.2,2.97,D,0
21.89121,72.89122,339.62,0.4,0.37,2023-12-07,813,N,VIIRS,n,2,299.15,2.92,D,0
21.89184,72.8951,340.01,0.4,0.37,2023-12-07,813,N,VIIRS,n,2,299.83,6.7,D,0
21.89247,72.899,356.98,0.4,0.37,2023-12-07,813,N,VIIRS,l,2,300.81,6.7,D,0
21.8931,72.90289,356.92,0.4,0.37,2023-12-07,813,N,VIIRS,l,2,300.15,7.06,D,0
21.89372,72.90677,353.81,0.4,0.37,2023-12-07,813,N,VIIRS,n,2,298.59,7.06,D,0
21.89459,72.89059,335.09,0.4,0.37,2023-12-07,813,N,VIIRS,n,2,299,2.92,D,0
21.89522,72.89448,356.75,0.4,0.37,2023-12-07,813,N,VIIRS,l,2,299.91,6.7,D,0
21.89585,72.89837,353.26,0.4,0.37,2023-12-07,813,N,VIIRS,n,2,299.21,6.7,D,0
21.89648,72.90226,349.24,0.4,0.37,2023-12-07,813,N,VIIRS,n,2,299.09,7.06,D,0
21.70673,72.69354,330.22,0.47,0.48,2023-12-08,754,N,VIIRS,n,2,299.68,2.82,D,0
21.42595,72.88342,337.19,0.34,0.56,2023-12-10,856,N,VIIRS,n,2,300.46,2.83,D,0
21.42629,72.88678,331.58,0.34,0.56,2023-12-10,856,N,VIIRS,n,2,300.06,3.5,D,0
21.55362,72.89169,333.47,0.34,0.56,2023-12-10,856,N,VIIRS,n,2,300.26,2.87,D,0
21.72163,72.71808,342.69,0.34,0.56,2023-12-10,857,N,VIIRS,n,2,300.97,4.74,D,0
21.73169,72.71365,335.54,0.34,0.56,2023-12-10,857,N,VIIRS,n,2,300.88,2.88,D,0
21.43216,72.97761,302.01,0.36,0.57,2023-12-10,2125,N,VIIRS,n,2,290.57,0.46,N,0
21.43341,72.97666,304.33,0.36,0.58,2023-12-10,2125,N,VIIRS,n,2,290.45,0.58,N,0
21.38832,72.93631,298.93,0.55,0.43,2023-12-11,2107,N,VIIRS,n,2,285.66,0.37,N,0
