latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.45556,72.79836,336.39,0.38,0.36,2024-05-20,819,N,VIIRS,l,2,309.08,2.36,D,0
21.53195,72.74666,344.35,0.38,0.36,2024-05-20,819,N,VIIRS,n,2,313.31,8.8,D,0
21.55471,72.78442,347.12,0.38,0.36,2024-05-20,819,N,VIIRS,n,2,312.82,5.85,D,0
21.82932,72.85349,344.91,0.38,0.36,2024-05-20,819,N,VIIRS,n,2,313.78,4.15,D,0
21.84142,72.9817,319.88,0.38,0.36,2024-05-20,2048,N,VIIRS,n,2,299.23,1.23,N,0
21.74804,72.68476,346.33,0.56,0.43,2024-05-21,800,N,VIIRS,n,2,314.38,20.14,D,0
21.77392,72.9365,338.57,0.54,0.42,2024-05-21,800,N,VIIRS,l,2,312.97,8.19,D,0
21.42953,72.84129,327.69,0.53,0.42,2024-05-21,2029,N,VIIRS,n,2,296.56,2.97,N,0
21.43227,72.83987,327.4,0.53,0.42,2024-05-21,2029,N,VIIRS,n,2,296.89,3.31,N,0
21.76045,72.83973,349.38,0.35,0.57,2024-05-22,741,N,VIIRS,n,2,303.75,5.82,D,0
21.79495,72.64828,342.23,0.36,0.58,2024-05-22,741,N,VIIRS,n,2,306.88,9.92,D,2
22.05754,72.9819,334.47,0.34,0.56,2024-05-22,741,N,VIIRS,n,2,304.27,2.78,D,0
21.62946,72.81332,338.92,0.44,0.62,2024-05-23,903,N,VIIRS,n,2,303.62,2.46,D,0
21.9049,72.75853,343.1,0.44,0.62,2024-05-23,903,N,VIIRS,n,2,306.18,9.17,D,0
21.68746,72.534,309.89,0.43,0.46,2024-05-24,2113,N,VIIRS,n,2,297.68,0.66,N,0
22.04923,72.98196,311.14,0.45,0.47,2024-05-24,2113,N,VIIRS,n,2,296.49,3.98,N,0
