latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.42139,72.88311,334.37,0.55,0.42,2024-05-05,800,N,VIIRS,l,2,308.49,4.08,D,0
21.69227,72.77812,342.19,0.55,0.43,2024-05-05,800,N,VIIRS,n,2,309.72,9.08,D,0
21.71896,72.88123,339.58,0.54,0.42,2024-05-05,800,N,VIIRS,n,2,307.78,7.49,D,0
22.02507,72.92297,334.49,0.53,0.42,2024-05-05,800,N,VIIRS,l,2,308.09,3.42,D,0
21.43329,72.97421,306.98,0.52,0.41,2024-05-05,2029,N,VIIRS,n,2,285.73,2.41,N,0
21.41584,72.7773,367,0.36,0.57,2024-05-06,741,N,VIIRS,h,2,303.09,4.44,D,0
21.69285,72.85548,348.04,0.35,0.57,2024-05-06,741,N,VIIRS,n,2,309.11,8.46,D,0
21.78105,72.96453,332.43,0.34,0.56,2024-05-06,741,N,VIIRS,l,2,306.91,3.53,D,0
22.01846,72.82368,336.41,0.35,0.57,2024-05-06,742,N,VIIRS,l,2,307.81,2.93,D,0
22.08387,72.97855,337.64,0.34,0.56,2024-05-06,742,N,VIIRS,n,2,309.1,1.6,D,0
21.80178,72.77629,336.14,0.44,0.63,2024-05-07,903,N,VIIRS,n,2,305.42,1.91,D,0
21.80204,72.77557,334.36,0.44,0.63,2024-05-07,903,N,VIIRS,l,2,305.12,1.07,D,0
21.61959,72.81042,339.07,0.44,0.46,2024-05-08,844,N,VIIRS,l,2,310.69,7.87,D,0
21.75571,72.85537,340.71,0.45,0.47,2024-05-08,844,N,VIIRS,n,2,309.79,5.27,D,0
21.79361,72.76727,337.7,0.44,0.46,2024-05-08,844,N,VIIRS,l,2,309.72,4,D,0
22.02462,72.76598,345.4,0.44,0.46,2024-05-08,844,N,VIIRS,n,2,308.79,10.7,D,0
22.02512,72.77031,345.9,0.44,0.46,2024-05-08,844,N,VIIRS,n,2,307.36,10.79,D,0
22.06706,72.94279,335.17,0.45,0.47,2024-05-08,844,N,VIIRS,l,2,309.23,1.56,D,0
21.39396,72.94514,312.54,0.47,0.48,2024-05-08,2113,N,VIIRS,n,2,296.92,0.95,N,0
21.36074,72.79635,333.14,0.4,0.37,2024-05-09,825,N,VIIRS,l,2,306.42,2.52,D,0
21.42861,72.78919,338.21,0.4,0.37,2024-05-09,825,N,VIIRS,l,2,310.33,3.69,D,0
21.73835,72.95618,335.78,0.4,0.37,2024-05-09,825,N,VIIRS,l,2,306.08,5.16,D,0
21.82452,72.7052,346.65,0.4,0.37,2024-05-09,825,N,VIIRS,n,2,314.83,12.05,D,0
21.92037,72.66969,347.44,0.4,0.37,2024-05-09,825,N,VIIRS,n,2,314.74,20.3,D,0
21.92092,72.67352,353.35,0.4,0.37,2024-05-09,825,N,VIIRS,n,2,315.82,14.89,D,0
21.92373,72.66913,347.87,0.4,0.37,2024-05-09,825,N,VIIRS,n,2,311.14,20.3,D,0
21.92428,72.67297,348.85,0.4,0.37,2024-05-09,825,N,VIIRS,n,2,310.46,14.89,D,0
22.01887,72.84395,339.27,0.4,0.37,2024-05-09,825,N,VIIRS,n,2,308.7,7.1,D,0
22.08599,72.80114,344.9,0.4,0.37,2024-05-09,825,N,VIIRS,l,2,315.03,7.25,D,0
22.08991,72.80447,345.32,0.4,0.37,2024-05-09,825,N,VIIRS,n,2,315.16,9.95,D,0
21.79451,72.64647,316.9,0.4,0.37,2024-05-09,2054,N,VIIRS,n,2,298.59,0.52,N,2
22.09846,72.96712,313.15,0.41,0.37,2024-05-09,2054,N,VIIRS,n,2,298.21,1.11,N,0
