latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.52003,72.71799,336.88,0.39,0.36,2024-03-01,819,N,VIIRS,l,2,311.03,2.7,D,0
21.59309,72.97466,334.84,0.38,0.36,2024-03-01,819,N,VIIRS,n,2,306.29,1.17,D,0
21.79164,72.76828,336.22,0.38,0.36,2024-03-01,819,N,VIIRS,l,2,310.17,1.18,D,0
21.93591,72.56366,340.46,0.39,0.36,2024-03-01,819,N,VIIRS,l,2,314.45,4.95,D,0
21.93821,72.57852,343.45,0.39,0.36,2024-03-01,819,N,VIIRS,l,2,314.27,4.93,D,0
21.43365,72.97523,302.95,0.38,0.36,2024-03-01,2048,N,VIIRS,n,2,291.73,0.32,N,0
21.37056,72.91841,335.73,0.56,0.43,2024-03-02,800,N,VIIRS,n,2,299.47,8.09,D,0
21.93136,72.85798,357.18,0.36,0.57,2024-03-03,741,N,VIIRS,n,2,308.54,3.89,D,0
21.43072,72.97355,302.87,0.35,0.56,2024-03-03,2010,N,VIIRS,n,2,287.34,0.55,N,0
21.43093,72.97446,305.37,0.34,0.56,2024-03-03,2010,N,VIIRS,n,2,287.2,0.47,N,0
21.43595,72.97419,304.4,0.35,0.56,2024-03-03,2010,N,VIIRS,n,2,288.11,0.55,N,0
21.43617,72.97509,303.66,0.34,0.56,2024-03-03,2010,N,VIIRS,n,2,288.05,0.47,N,0
21.43832,72.83289,346,0.43,0.62,2024-03-04,903,N,VIIRS,n,2,304.59,5.63,D,0
21.4392,72.83325,367,0.43,0.62,2024-03-04,903,N,VIIRS,h,2,305.75,7.53,D,0
21.62325,72.99809,334.84,0.44,0.63,2024-03-04,903,N,VIIRS,n,2,304.57,2.44,D,0
21.40905,72.66541,337.47,0.42,0.45,2024-03-05,844,N,VIIRS,n,2,310.6,3.83,D,0
21.42832,72.97549,335.87,0.44,0.46,2024-03-05,844,N,VIIRS,l,2,310.49,2.3,D,0
21.43489,72.70345,354.4,0.42,0.45,2024-03-05,844,N,VIIRS,n,2,309.73,7.72,D,0
21.69379,72.60892,349,0.42,0.45,2024-03-05,844,N,VIIRS,n,2,323.45,54.01,D,0
21.97974,72.89511,342.88,0.44,0.46,2024-03-05,844,N,VIIRS,n,2,312.6,7.95,D,0
22.04091,72.65266,339.07,0.43,0.46,2024-03-05,844,N,VIIRS,l,2,314.05,3.54,D,0
21.69204,72.60583,339.34,0.43,0.46,2024-03-05,2113,N,VIIRS,n,2,290.61,4.47,N,0
21.69622,72.60677,314.74,0.43,0.46,2024-03-05,2113,N,VIIRS,n,2,289.53,4.47,N,0
21.69657,72.60634,307.53,0.43,0.46,2024-03-05,2113,N,VIIRS,n,2,288.87,0.9,N,0
21.96962,72.57018,299.08,0.42,0.45,2024-03-05,2113,N,VIIRS,n,2,284.24,0.6,N,0
