latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.42297,72.74723,340.32,0.41,0.37,2023-04-11,814,N,VIIRS,l,2,309.34,3.4,D,0
21.68536,72.60108,343.32,0.41,0.37,2023-04-11,814,N,VIIRS,l,2,312.92,8.1,D,0
21.70082,72.75722,346.01,0.41,0.37,2023-04-11,814,N,VIIRS,l,2,315.01,14.88,D,0
21.70132,72.75701,342.88,0.41,0.37,2023-04-11,814,N,VIIRS,l,2,315.77,8.23,D,0
21.74873,72.87753,343.31,0.41,0.37,2023-04-11,814,N,VIIRS,l,2,316.5,9.41,D,0
21.79027,72.91798,346.52,0.4,0.37,2023-04-11,814,N,VIIRS,l,2,317.53,8.3,D,0
21.86822,72.87951,341.06,0.41,0.37,2023-04-11,815,N,VIIRS,l,2,314.37,6.72,D,0
21.93578,72.71738,347.89,0.41,0.37,2023-04-11,815,N,VIIRS,n,2,315.87,14.3,D,0
21.71934,72.71531,344.22,0.47,0.48,2023-04-12,756,N,VIIRS,n,2,312.74,9.67,D,0
21.71954,72.71622,342.55,0.47,0.48,2023-04-12,756,N,VIIRS,l,2,313.37,11.38,D,0
21.73689,72.71238,354.63,0.47,0.48,2023-04-12,756,N,VIIRS,n,2,314.73,14.89,D,0
21.93294,72.74102,356.34,0.46,0.47,2023-04-12,756,N,VIIRS,n,2,316.38,26.93,D,0
22.06582,72.69971,343.46,0.46,0.47,2023-04-12,756,N,VIIRS,l,2,314.27,8.95,D,0
21.79321,72.64851,335.61,0.46,0.64,2023-04-13,737,N,VIIRS,n,2,297.23,1.56,D,2
21.79528,72.64738,332.8,0.47,0.64,2023-04-13,737,N,VIIRS,n,2,296.44,1.77,D,2
22.0259,72.6247,342.52,0.46,0.64,2023-04-13,737,N,VIIRS,n,2,303.91,4.37,D,0
21.71643,72.64986,343.64,0.33,0.55,2023-04-14,858,N,VIIRS,n,2,310.77,2.78,D,0
21.91687,72.80389,340.91,0.34,0.56,2023-04-14,859,N,VIIRS,l,2,314.92,7.8,D,0
21.37438,72.66598,343.05,0.51,0.41,2023-04-15,840,N,VIIRS,l,2,317.55,7.41,D,0
21.77559,72.65826,351.17,0.51,0.41,2023-04-15,840,N,VIIRS,l,2,324.75,62.42,D,0
21.94747,72.93087,338.93,0.53,0.42,2023-04-15,840,N,VIIRS,l,2,313.81,6.64,D,0
22.04393,72.87346,347.91,0.53,0.42,2023-04-15,840,N,VIIRS,n,2,315.77,8.36,D,0
