latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.89055,72.89227,341.3,0.41,0.37,2024-11-23,812,N,VIIRS,n,2,305.4,3.39,D,0
21.89119,72.89619,353.29,0.41,0.37,2024-11-23,812,N,VIIRS,n,2,305.77,3.39,D,0
21.89183,72.9001,337.8,0.41,0.37,2024-11-23,812,N,VIIRS,n,2,305.35,2.86,D,0
21.89247,72.90401,338.77,0.41,0.37,2024-11-23,812,N,VIIRS,n,2,303.87,2.86,D,0
21.89458,72.89555,348.24,0.41,0.37,2024-11-23,812,N,VIIRS,n,2,303.84,3.39,D,0
21.43285,72.97689,310.14,0.4,0.37,2024-11-23,2040,N,VIIRS,n,2,290.59,0.83,N,0
21.37271,72.72096,341.51,0.48,0.48,2024-11-24,753,N,VIIRS,n,2,302.74,5.7,D,0
21.59534,72.88439,332.93,0.46,0.63,2024-11-25,734,N,VIIRS,n,2,300.06,2.48,D,0
21.40226,72.91341,333.72,0.68,0.74,2024-11-25,914,N,VIIRS,n,2,298.38,3.91,D,0
21.40309,72.9149,329.35,0.68,0.74,2024-11-25,914,N,VIIRS,n,2,297.89,4.25,D,0
21.90666,72.75671,302.93,0.46,0.64,2024-11-25,2003,N,VIIRS,n,2,288.2,0.57,N,0
