latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.64577,72.82367,338.92,0.44,0.38,2023-04-26,833,N,VIIRS,n,2,308.21,4.06,D,0
21.64665,72.82711,339.07,0.44,0.38,2023-04-26,833,N,VIIRS,n,2,307.49,5.72,D,0
21.82257,72.96449,338.72,0.45,0.39,2023-04-26,833,N,VIIRS,l,2,311.2,2.72,D,0
22.00804,72.58076,339.48,0.43,0.38,2023-04-26,833,N,VIIRS,l,2,313.13,11.48,D,0
22.09986,72.70128,342.07,0.44,0.38,2023-04-26,833,N,VIIRS,n,2,312,8.04,D,0
21.77662,72.73682,337.97,0.41,0.37,2023-04-27,814,N,VIIRS,l,2,311.79,4.76,D,0
21.79218,72.64674,322.78,0.41,0.37,2023-04-27,2043,N,VIIRS,n,2,296.31,1.4,N,2
21.79558,72.64732,327.12,0.41,0.37,2023-04-27,2043,N,VIIRS,n,2,297.25,1.4,N,2
21.74561,72.74949,335.79,0.34,0.56,2023-04-30,858,N,VIIRS,n,2,305.46,1.39,D,0
21.99787,72.8306,332.87,0.34,0.56,2023-04-30,858,N,VIIRS,l,2,306.42,1.71,D,0
