event_id,event_timestamp,event_latitude,event_longitude,weather_timestamp,weather_latitude,weather_longitude,weather_distance_km,u10,v10,wind_speed,wind_direction,time_difference_hours,source
76300036-1cbe-5e22-b266-86164f19c8fc,2025-01-01T07:41:00+00:00,21.61993375,72.8017875,2025-01-01T08:00:00+00:00,21.5,72.75,14.371222434624574,0.92474365234375,-1.8425140380859375,2.061554947871583,333.34827675661063,0.31666666666666665,ERA5
4b23f69c-c0ef-5c64-8d4c-77b8a0e68e78,2025-01-01T08:04:00+00:00,22.08581,72.56097,2025-01-01T08:00:00+00:00,22.0,72.5,11.425031727105528,-0.49322509765625,-1.8200531005859375,1.8856999458849497,15.16269187242176,0.06666666666666667,ERA5
348faa8f-2b28-55fb-bfcd-9019aa8bcd3d,2025-01-01T20:10:00+00:00,21.38683,72.966865,2025-01-01T20:00:00+00:00,21.5,73.0,13.042855956079931,-1.179840087890625,-1.83355712890625,2.1803564795594066,32.76008935760274,0.16666666666666666,ERA5
180cf506-8a56-53e7-ab23-1a21def606f6,2025-01-03T08:44:00+00:00,21.62058,72.80255,2025-01-03T09:00:00+00:00,21.5,72.75,14.467361570566217,0.6202392578125,-0.111724853515625,0.6302215323399294,280.2112916855414,0.26666666666666666,ERA5
41a0ed15-55af-5a90-9231-d8c9e5793f74,2025-01-03T21:13:00+00:00,21.36782,72.88428,2025-01-03T21:00:00+00:00,21.25,73.0,17.75789486812281,-2.3055877685546875,-0.7990264892578125,2.4401184989759512,70.88568552601964,0.21666666666666667,ERA5
8d25eade-2e7e-5b17-8df4-d4d1122816d9,2025-01-03T21:13:00+00:00,21.3563933333333,72.9396566666667,2025-01-03T21:00:00+00:00,21.25,73.0,13.380517190635873,-2.3055877685546875,-0.7990264892578125,2.4401184989759512,70.88568552601964,0.21666666666666667,ERA5
ce2257b2-a8a0-5900-b7f9-aed9f36b4487,2025-01-03T21:36:00+00:00,21.35732,72.87566,2025-01-03T22:00:00+00:00,21.25,73.0,17.559406286226018,-2.71484375,-0.1716156005859375,2.7202625794725286,86.38292862406718,0.4,ERA5
10c1d615-95eb-5295-84e0-99e22fc7a51a,2025-01-04T08:25:00+00:00,21.44492,72.71553,2025-01-04T08:00:00+00:00,21.5,72.75,7.087554749057105,1.434234619140625,-0.9893341064453125,1.7423578613239585,304.5978864182313,0.4166666666666667,ERA5
20cdc51e-85ea-5fcf-9e35-d5b6b4279b14,2025-01-04T08:25:00+00:00,21.54717,72.87548,2025-01-04T08:00:00+00:00,21.5,73.0,13.907445716179225,0.650054931640625,-0.1865997314453125,0.6763067897971751,286.01624495003097,0.4166666666666667,ERA5
79a28a87-8e99-5a24-a70b-30b40b327b26,2025-01-04T08:25:00+00:00,21.54812,72.9544,2025-01-04T08:00:00+00:00,21.5,73.0,7.132955009983413,0.650054931640625,-0.1865997314453125,0.6763067897971751,286.01624495003097,0.4166666666666667,ERA5
85de714e-9187-5dba-974c-7595f6d47869,2025-01-04T08:25:00+00:00,21.684876,72.612518,2025-01-04T08:00:00+00:00,21.75,72.5,13.694575839558373,0.342437744140625,-1.1084747314453125,1.1601637120962187,342.83267048286325,0.4166666666666667,ERA5
9e9d0851-6662-5faa-bc56-fdb729e99a3e,2025-01-04T08:25:00+00:00,21.7916433333333,72.6123533333333,2025-01-04T08:00:00+00:00,21.75,72.5,12.491967680930808,0.342437744140625,-1.1084747314453125,1.1601637120962187,342.83267048286325,0.4166666666666667,ERA5
b29d19c5-5641-5a82-95cf-117c811d2d46,2025-01-04T08:25:00+00:00,21.70695,72.72399,2025-01-04T08:00:00+00:00,21.75,72.75,5.489362050343455,0.586578369140625,-0.4463653564453125,0.7370998674387523,307.2698492671265,0.4166666666666667,ERA5
a914804a-01ff-5982-be87-de9b888aef7a,2025-01-04T08:48:00+00:00,21.75093,72.66813,2025-01-04T09:00:00+00:00,21.75,72.75,8.456049238662242,0.6133575439453125,-0.0345306396484375,0.6143287733690782,273.2222212006919,0.2,ERA5
2ae03bb5-9fd1-5fd3-8f87-9e5bc955bf93,2025-01-05T08:07:00+00:00,21.62169,72.80227,2025-01-05T08:00:00+00:00,21.5,72.75,14.57104839534201,1.7204437255859375,-3.061004638671875,3.5113638391483666,330.66174987901286,0.11666666666666667,ERA5
