latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.36936,72.87646,305.25,0.45,0.47,2024-12-06,2020,N20,VIIRS,n,2,288.44,1.03,N,0
21.59114,72.9193,329.26,0.47,0.64,2024-12-07,732,N20,VIIRS,n,2,302.09,2.17,D,0
21.40674,72.94933,302.01,0.72,0.76,2024-12-07,2142,N20,VIIRS,n,2,287.14,1.04,N,0
21.40796,72.9481,299.39,0.72,0.76,2024-12-07,2142,N20,VIIRS,n,2,286.96,0.97,N,0
21.44021,72.85298,336.09,0.34,0.56,2024-12-08,854,N20,VIIRS,n,2,303.81,2.02,D,0
21.90389,72.69031,317.43,0.34,0.56,2024-12-08,2123,N20,VIIRS,n,2,285.6,1.59,N,0
21.5659,72.90714,330.18,0.52,0.42,2024-12-09,835,N20,VIIRS,n,2,287.07,2.9,D,0
21.79512,72.60152,332.19,0.39,0.36,2024-12-10,816,N20,VIIRS,n,2,297.7,2.09,D,0
21.79569,72.60522,339.45,0.39,0.36,2024-12-10,816,N20,VIIRS,n,2,300.51,2.65,D,0
21.35027,72.85991,307.56,0.38,0.36,2024-12-10,2045,N20,VIIRS,n,2,285.82,0.86,N,0
21.35085,72.85624,306.68,0.38,0.36,2024-12-10,2045,N20,VIIRS,n,2,285.74,0.86,N,0
