latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.37311,72.887,332.93,0.44,0.39,2024-01-31,831,N20,VIIRS,n,2,305.26,2.43,D,0
21.54614,72.94127,333.19,0.45,0.39,2024-01-31,831,N20,VIIRS,l,2,304.66,3.11,D,0
21.51508,72.73641,346.1,0.41,0.37,2024-02-01,812,N20,VIIRS,n,2,304.94,6.65,D,0
21.64374,72.98531,331.66,0.4,0.37,2024-02-01,812,N20,VIIRS,n,2,301.24,2.05,D,0
21.72589,72.99039,339.18,0.4,0.37,2024-02-01,812,N20,VIIRS,n,2,300.26,3.23,D,0
21.77115,72.84225,338.28,0.41,0.37,2024-02-01,812,N20,VIIRS,n,2,305.03,2.84,D,0
21.77452,72.84162,341.07,0.41,0.37,2024-02-01,812,N20,VIIRS,n,2,304.74,2.84,D,0
21.89939,72.89781,335.42,0.4,0.37,2024-02-01,812,N20,VIIRS,n,2,303.2,2.03,D,0
21.433,72.97549,303.6,0.4,0.37,2024-02-01,2041,N20,VIIRS,n,2,288.9,0.64,N,0
21.48457,72.85773,333.66,0.46,0.47,2024-02-02,753,N20,VIIRS,n,2,303.68,2.96,D,0
21.59227,72.9999,299.93,0.44,0.46,2024-02-02,2022,N20,VIIRS,n,2,289.6,0.46,N,0
