latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.75608,72.66959,342.95,0.57,0.43,2023-02-20,759,N20,VIIRS,n,2,316.99,20.43,D,0
21.78265,72.72604,353.16,0.57,0.43,2023-02-20,759,N20,VIIRS,n,2,318.86,10.07,D,0
21.78143,72.72406,346.27,0.57,0.43,2023-02-20,800,N20,VIIRS,l,2,317.98,10.93,D,0
22.09398,72.55392,346.37,0.38,0.43,2023-02-20,800,N20,VIIRS,l,2,316.56,4.91,D,0
21.3742,72.68207,340.72,0.38,0.59,2023-02-21,741,N20,VIIRS,n,2,306.89,5.86,D,0
21.37625,72.68098,354.5,0.38,0.59,2023-02-21,741,N20,VIIRS,n,2,309.06,5.96,D,0
21.48287,72.8758,348.87,0.37,0.58,2023-02-21,741,N20,VIIRS,n,2,304.33,5.03,D,0
21.90901,72.75607,296.51,0.44,0.62,2023-02-22,2131,N20,VIIRS,n,2,284.47,0.68,N,2
21.45132,72.87793,342.4,0.43,0.46,2023-02-23,843,N20,VIIRS,n,2,310,2.92,D,0
21.72557,72.72604,352.8,0.43,0.46,2023-02-23,843,N20,VIIRS,n,2,314.43,14.27,D,0
21.77028,72.77907,345.58,0.43,0.46,2023-02-23,843,N20,VIIRS,n,2,317.79,4.88,D,0
21.7709,72.77891,344.65,0.43,0.46,2023-02-23,843,N20,VIIRS,n,2,318.77,2.98,D,0
21.39717,72.94614,300.69,0.46,0.47,2023-02-23,2112,N20,VIIRS,n,2,289.76,0.81,N,0
21.90727,72.75687,300.55,0.44,0.46,2023-02-23,2112,N20,VIIRS,n,2,288.22,0.47,N,2
21.42994,72.70387,336.23,0.39,0.36,2023-02-24,825,N20,VIIRS,l,2,310.61,3.67,D,0
