latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.80748,72.91251,346.77,0.72,0.76,2024-02-25,722,N20,VIIRS,n,2,305.85,7.16,D,0
21.80773,72.91133,340.59,0.72,0.75,2024-02-25,722,N20,VIIRS,n,2,305.58,6.56,D,0
21.97928,72.5534,353.56,0.75,0.77,2024-02-25,722,N20,VIIRS,n,2,305.29,12.9,D,0
21.39996,72.66827,367,0.42,0.61,2024-02-25,903,N20,VIIRS,h,2,311.51,9.72,D,0
21.40564,72.66772,337.99,0.42,0.61,2024-02-25,903,N20,VIIRS,n,2,309.43,5.52,D,0
22.03232,72.771,367,0.44,0.62,2024-02-25,903,N20,VIIRS,h,2,311.73,15.3,D,0
21.8165,72.91705,344.63,0.44,0.46,2024-02-26,844,N20,VIIRS,n,2,312.99,11.36,D,0
21.90824,72.68187,320.42,0.43,0.46,2024-02-26,2113,N20,VIIRS,n,2,290.78,1.18,N,0
21.46633,72.86111,332.53,0.4,0.37,2024-02-27,825,N20,VIIRS,l,2,305.53,1.28,D,0
21.56931,72.89478,330.88,0.4,0.37,2024-02-27,825,N20,VIIRS,l,2,301.76,2.58,D,0
21.78541,72.67589,334.87,0.39,0.36,2024-02-27,825,N20,VIIRS,l,2,307.85,1.26,D,0
21.82623,72.72767,343.6,0.4,0.37,2024-02-27,825,N20,VIIRS,n,2,309.91,5.84,D,0
21.84698,72.65816,338.17,0.39,0.36,2024-02-27,825,N20,VIIRS,l,2,308.91,9.86,D,0
21.78162,72.66931,307.85,0.4,0.37,2024-02-27,2054,N20,VIIRS,n,2,291.24,0.73,N,0
21.35075,72.82864,338.21,0.47,0.4,2024-02-28,806,N20,VIIRS,n,2,309.34,5.29,D,0
21.82305,72.6634,338.61,0.47,0.4,2024-02-28,806,N20,VIIRS,l,2,312.43,1.92,D,0
21.95608,72.82252,344.51,0.46,0.39,2024-02-28,806,N20,VIIRS,n,2,316.16,13.46,D,0
21.55911,72.8075,341.24,0.59,0.53,2024-02-29,747,N20,VIIRS,n,2,307.58,5.3,D,0
21.75071,72.62868,341.41,0.6,0.53,2024-02-29,747,N20,VIIRS,n,2,307.8,12.1,D,0
21.75188,72.6343,343.43,0.6,0.53,2024-02-29,747,N20,VIIRS,n,2,308.79,11.67,D,0
21.75549,72.62756,338.73,0.6,0.53,2024-02-29,747,N20,VIIRS,l,2,311.2,12.1,D,0
21.75666,72.63319,346.6,0.6,0.53,2024-02-29,747,N20,VIIRS,n,2,309.74,11.67,D,0
21.76026,72.62641,344.14,0.6,0.53,2024-02-29,747,N20,VIIRS,n,2,309.87,13.42,D,0
21.96212,72.59312,348.15,0.59,0.53,2024-02-29,747,N20,VIIRS,n,2,309.15,6.2,D,0
