latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.37035,72.7734,335.21,0.48,0.48,2023-02-15,753,N20,VIIRS,n,2,307.09,4.98,D,0
21.3744,72.77505,341.48,0.48,0.48,2023-02-15,753,N20,VIIRS,n,2,310,8.65,D,0
21.37469,72.77244,347.91,0.48,0.48,2023-02-15,753,N20,VIIRS,n,2,309.65,4.98,D,0
21.77397,72.90605,346.55,0.46,0.47,2023-02-15,753,N20,VIIRS,n,2,314.93,7.93,D,0
21.85979,72.64671,342.86,0.48,0.48,2023-02-15,753,N20,VIIRS,l,2,316.1,3.86,D,0
21.90722,72.75507,301.31,0.46,0.47,2023-02-15,2022,N20,VIIRS,n,2,288.79,0.5,N,2
21.69878,72.70338,301.11,0.47,0.64,2023-02-16,2003,N20,VIIRS,n,2,288.56,0.47,N,0
21.70019,72.70504,301.1,0.47,0.64,2023-02-16,2003,N20,VIIRS,n,2,288.43,0.4,N,0
21.56124,72.8101,337.24,0.34,0.56,2023-02-17,856,N20,VIIRS,n,2,311.37,1.98,D,0
21.45167,72.95957,303.78,0.36,0.58,2023-02-17,2125,N20,VIIRS,n,2,289.26,0.43,N,0
21.69931,72.70505,305.24,0.34,0.56,2023-02-17,2125,N20,VIIRS,n,2,288.91,0.31,N,0
21.74681,72.7823,334.13,0.35,0.57,2023-02-17,2125,N20,VIIRS,n,2,289.71,2.72,N,0
21.74752,72.77901,302.76,0.35,0.57,2023-02-17,2125,N20,VIIRS,n,2,287.77,1.34,N,0
21.8886,72.78008,320.94,0.35,0.56,2023-02-17,2125,N20,VIIRS,n,2,290.3,1.35,N,0
21.89081,72.78183,319.45,0.35,0.56,2023-02-17,2125,N20,VIIRS,n,2,290.08,0.96,N,0
21.89153,72.77857,301.9,0.35,0.56,2023-02-17,2125,N20,VIIRS,n,2,289.59,0.96,N,0
21.51575,72.96615,343.38,0.53,0.42,2023-02-18,837,N20,VIIRS,l,2,313.74,6.55,D,0
21.76208,72.63585,346.1,0.51,0.41,2023-02-18,837,N20,VIIRS,n,2,315.09,8.64,D,0
21.37794,72.87722,338.4,0.38,0.36,2023-02-19,818,N20,VIIRS,l,2,312.32,2.26,D,0
21.44311,72.85961,326.36,0.38,0.36,2023-02-19,2047,N20,VIIRS,n,2,289.87,1.45,N,0
21.90557,72.75546,301.88,0.38,0.36,2023-02-19,2047,N20,VIIRS,n,2,289.09,0.35,N,2
