latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.48203,72.77966,332.5,0.54,0.51,2023-04-01,850,N20,VIIRS,l,2,307.34,2.47,D,0
21.48512,72.78248,340.73,0.54,0.51,2023-04-01,850,N20,VIIRS,n,2,307.49,5.51,D,0
21.4867,72.77911,331.74,0.54,0.51,2023-04-01,850,N20,VIIRS,l,2,306.44,2.73,D,0
21.51967,72.74049,339.23,0.44,0.38,2023-04-02,831,N20,VIIRS,l,2,309.7,3.79,D,0
21.77149,72.89619,343.53,0.45,0.39,2023-04-02,831,N20,VIIRS,n,2,313.33,8.97,D,0
22.07627,72.53812,345.68,0.44,0.38,2023-04-02,832,N20,VIIRS,l,2,318.82,15.96,D,0
21.44017,72.95194,338.59,0.4,0.37,2023-04-03,813,N20,VIIRS,n,2,308.94,21.48,D,0
21.57756,72.86253,336.28,0.41,0.37,2023-04-03,813,N20,VIIRS,l,2,311.01,3.12,D,0
21.60998,72.78434,348.05,0.41,0.37,2023-04-03,813,N20,VIIRS,l,2,314.62,14.09,D,0
21.7492,72.7142,342.16,0.41,0.37,2023-04-03,813,N20,VIIRS,l,2,315.36,7.1,D,0
21.83289,72.943,339.42,0.4,0.37,2023-04-03,813,N20,VIIRS,l,2,313.17,2.95,D,0
21.83883,72.70195,344.19,0.41,0.37,2023-04-03,813,N20,VIIRS,n,2,315.25,8.34,D,0
22.09864,72.63319,343.92,0.41,0.37,2023-04-03,813,N20,VIIRS,l,2,314.31,5.6,D,0
21.90589,72.75793,304.86,0.4,0.37,2023-04-03,2041,N20,VIIRS,n,2,293.69,0.62,N,2
21.50311,72.90582,351.43,0.46,0.47,2023-04-04,754,N20,VIIRS,n,2,303.98,3.6,D,0
21.50476,72.90431,339.23,0.46,0.47,2023-04-04,754,N20,VIIRS,n,2,306.09,4.55,D,0
21.50737,72.90488,333.28,0.46,0.47,2023-04-04,754,N20,VIIRS,l,2,308.05,3.6,D,0
21.79131,72.66628,337.14,0.47,0.48,2023-04-04,754,N20,VIIRS,l,2,311.32,2.16,D,0
21.93571,72.9886,342.97,0.44,0.46,2023-04-04,754,N20,VIIRS,n,2,308.23,3.41,D,0
21.96966,72.54739,305.25,0.47,0.48,2023-04-04,2023,N20,VIIRS,n,2,291.89,1.17,N,0
21.92014,72.54543,342.34,0.68,0.74,2023-04-05,916,N20,VIIRS,n,2,302.52,12.75,D,0
22.08268,72.5582,303.11,0.47,0.64,2023-04-05,2004,N20,VIIRS,n,2,290.12,0.88,N,0
22.08266,72.56061,302.41,0.67,0.74,2023-04-05,2144,N20,VIIRS,n,2,288.97,1.17,N,0
