latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.7023,72.7586,341.53,0.73,0.76,2023-04-11,723,N20,VIIRS,n,2,301.04,9.18,D,0
21.85882,72.88785,334.8,0.71,0.75,2023-04-11,723,N20,VIIRS,n,2,301.69,5.14,D,0
21.86498,72.88721,333.52,0.71,0.75,2023-04-11,723,N20,VIIRS,n,2,301.49,3.79,D,0
21.76306,72.76842,352.04,0.44,0.62,2023-04-11,903,N20,VIIRS,n,2,306.25,5.47,D,0
21.78791,72.91895,334.86,0.45,0.63,2023-04-11,903,N20,VIIRS,l,2,305.72,1.5,D,0
22.01892,72.61717,341.48,0.43,0.62,2023-04-11,903,N20,VIIRS,n,2,307.35,9.28,D,0
22.03913,72.84036,334.46,0.45,0.63,2023-04-11,903,N20,VIIRS,n,2,303.47,3.77,D,0
21.39172,72.66986,340.16,0.42,0.46,2023-04-12,844,N20,VIIRS,l,2,312.92,5.09,D,0
21.67561,72.82341,344.38,0.44,0.46,2023-04-12,844,N20,VIIRS,n,2,312.8,12.67,D,0
21.71495,72.71703,347.93,0.43,0.46,2023-04-12,844,N20,VIIRS,n,2,314.55,15.12,D,0
21.71917,72.71648,347.55,0.43,0.46,2023-04-12,844,N20,VIIRS,n,2,315.97,16.12,D,0
21.82139,72.89214,346.69,0.44,0.46,2023-04-12,844,N20,VIIRS,n,2,315.29,9.64,D,0
21.47025,72.66721,336.58,0.39,0.36,2023-04-13,825,N20,VIIRS,n,2,289.42,6.35,D,0
21.5328,72.81612,333.97,0.4,0.37,2023-04-13,825,N20,VIIRS,l,2,306.54,1.69,D,0
21.62159,72.96577,346.02,0.4,0.37,2023-04-13,825,N20,VIIRS,n,2,302.86,5.6,D,0
22.02123,72.79893,336.04,0.4,0.37,2023-04-13,825,N20,VIIRS,n,2,298.65,2.65,D,0
21.71481,72.70505,345.09,0.47,0.4,2023-04-14,807,N20,VIIRS,l,2,318.52,13.95,D,0
21.91778,72.68156,343.51,0.47,0.39,2023-04-14,807,N20,VIIRS,l,2,317.4,12.14,D,0
21.92831,72.97894,344.23,0.45,0.39,2023-04-14,807,N20,VIIRS,l,2,319.13,8.93,D,0
21.37089,72.66605,339.82,0.6,0.53,2023-04-15,748,N20,VIIRS,l,2,314.53,9.52,D,0
21.87387,72.94341,347.13,0.56,0.52,2023-04-15,748,N20,VIIRS,n,2,317.05,12.2,D,0
21.96163,72.59225,347.06,0.59,0.53,2023-04-15,748,N20,VIIRS,l,2,321.26,31.41,D,0
22.01589,72.9494,341.58,0.56,0.51,2023-04-15,748,N20,VIIRS,n,2,307.94,3.57,D,0
22.02572,72.80717,343.87,0.57,0.52,2023-04-15,748,N20,VIIRS,l,2,317.9,9.71,D,0
