latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.38746,72.84772,338.7,0.54,0.51,2024-02-15,850,N20,VIIRS,n,2,305.21,9.82,D,0
21.38956,72.8446,348.19,0.54,0.51,2024-02-15,850,N20,VIIRS,n,2,305.84,8.09,D,0
21.68576,72.61261,335.61,0.53,0.5,2024-02-15,850,N20,VIIRS,l,2,308.25,5.09,D,0
21.37047,72.79956,346.87,0.44,0.38,2024-02-16,831,N20,VIIRS,n,2,306.17,5.74,D,0
21.92561,72.7047,304.41,0.45,0.39,2024-02-16,2100,N20,VIIRS,n,2,291.57,1.05,N,0
21.77926,72.64123,336.51,0.41,0.37,2024-02-17,812,N20,VIIRS,l,2,310.96,2.53,D,0
21.87903,72.71205,344.01,0.41,0.37,2024-02-17,812,N20,VIIRS,n,2,313.94,2.23,D,0
21.95013,72.58888,337.86,0.41,0.37,2024-02-17,813,N20,VIIRS,n,2,311.17,1.17,D,0
22.03695,72.64951,335.15,0.41,0.37,2024-02-17,813,N20,VIIRS,l,2,309.38,1.77,D,0
21.36257,72.78749,301.32,0.4,0.37,2024-02-17,2041,N20,VIIRS,n,2,291.15,0.31,N,0
21.39536,72.7651,301.66,0.4,0.37,2024-02-17,2041,N20,VIIRS,n,2,291.56,0.37,N,0
21.79256,72.87643,299.24,0.4,0.37,2024-02-17,2041,N20,VIIRS,n,2,289.09,0.77,N,0
21.71692,72.73503,336.1,0.47,0.48,2024-02-18,754,N20,VIIRS,l,2,310.14,3.69,D,0
21.79803,72.9105,334.44,0.45,0.47,2024-02-18,754,N20,VIIRS,n,2,308.43,2.65,D,0
21.43274,72.9762,308.76,0.43,0.46,2024-02-18,2022,N20,VIIRS,n,2,287.47,1.17,N,0
