latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.68764,72.6636,338.26,0.47,0.64,2023-04-21,735,N20,VIIRS,n,2,303.2,2.49,D,0
22.0062,72.59685,335.25,0.47,0.64,2023-04-21,735,N20,VIIRS,n,2,303.76,1.05,D,0
22.02715,72.84879,332.59,0.45,0.63,2023-04-21,735,N20,VIIRS,l,2,303.2,3.29,D,0
22.05551,72.92178,332.7,0.44,0.63,2023-04-21,735,N20,VIIRS,l,2,304.75,2.96,D,0
22.08598,72.6271,334.52,0.46,0.64,2023-04-21,735,N20,VIIRS,n,2,302.71,2.05,D,0
21.39899,72.66121,332.16,0.34,0.56,2023-04-22,857,N20,VIIRS,l,2,304.57,3.91,D,0
21.40123,72.66255,338.33,0.34,0.56,2023-04-22,857,N20,VIIRS,n,2,304.15,4.27,D,0
21.49825,72.74546,344.59,0.34,0.56,2023-04-22,857,N20,VIIRS,n,2,302.98,2.36,D,0
21.51833,72.77477,335.69,0.34,0.56,2023-04-22,857,N20,VIIRS,n,2,302.8,1.11,D,0
21.93939,72.84993,334.72,0.35,0.57,2023-04-22,857,N20,VIIRS,l,2,306.2,2.77,D,0
21.97093,72.6243,345.31,0.34,0.56,2023-04-22,857,N20,VIIRS,n,2,313.78,5.54,D,0
21.97125,72.62762,367,0.34,0.56,2023-04-22,857,N20,VIIRS,h,2,311.31,5.54,D,0
21.9761,72.62374,349.85,0.34,0.56,2023-04-22,857,N20,VIIRS,n,2,313.2,5.54,D,0
21.97643,72.62707,339.95,0.34,0.56,2023-04-22,857,N20,VIIRS,n,2,312.12,5.54,D,0
21.99375,72.80575,340.96,0.35,0.57,2023-04-22,857,N20,VIIRS,n,2,307.7,3.31,D,0
22.07797,72.68743,338.71,0.35,0.56,2023-04-22,857,N20,VIIRS,l,2,313.17,4.73,D,0
21.64355,72.82634,353.97,0.38,0.36,2023-04-24,819,N20,VIIRS,n,2,320.48,12.99,D,0
21.64684,72.82576,351.2,0.38,0.36,2023-04-24,819,N20,VIIRS,n,2,318.91,12.99,D,0
22.03479,72.65434,346,0.38,0.36,2023-04-24,819,N20,VIIRS,l,2,320.79,12.52,D,0
21.43053,72.92822,332.96,0.55,0.43,2023-04-25,800,N20,VIIRS,l,2,307.91,1.77,D,0
21.64607,72.82397,351.55,0.56,0.43,2023-04-25,800,N20,VIIRS,n,2,310.62,16.69,D,0
21.64703,72.82926,339.58,0.56,0.43,2023-04-25,800,N20,VIIRS,n,2,309.47,16.69,D,0
21.64996,72.82315,337.35,0.56,0.43,2023-04-25,800,N20,VIIRS,n,2,306.83,16.69,D,0
21.65088,72.82566,346.65,0.56,0.43,2023-04-25,800,N20,VIIRS,n,2,308.68,19.05,D,0
21.65092,72.82844,340.25,0.56,0.43,2023-04-25,800,N20,VIIRS,n,2,307.35,16.69,D,0
22.01339,72.59851,337.7,0.56,0.43,2023-04-25,800,N20,VIIRS,l,2,311.66,15.98,D,0
22.03303,72.68338,351.77,0.56,0.43,2023-04-25,800,N20,VIIRS,n,2,320.2,24.8,D,0
22.04841,72.85519,342.53,0.55,0.42,2023-04-25,800,N20,VIIRS,l,2,316,11.98,D,0
21.90593,72.75511,318.42,0.55,0.42,2023-04-25,2029,N20,VIIRS,n,2,271.66,2.7,N,0
