latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.69481,72.78143,353.01,0.37,0.58,2023-05-12,742,N20,VIIRS,n,2,319.84,16.07,D,0
21.69503,72.78115,352.57,0.37,0.58,2023-05-12,742,N20,VIIRS,n,2,319.65,12.27,D,0
21.6953,72.73376,345.58,0.37,0.58,2023-05-12,742,N20,VIIRS,l,2,319.76,16.5,D,0
21.93374,72.67268,367,0.37,0.58,2023-05-12,742,N20,VIIRS,h,2,316.11,19.05,D,0
22.04066,72.58649,349.79,0.37,0.58,2023-05-12,742,N20,VIIRS,l,2,322.32,16.04,D,0
21.91978,72.68385,316.39,0.37,0.58,2023-05-12,2010,N20,VIIRS,n,2,296.93,2.21,N,0
21.46929,72.70074,346.44,0.43,0.62,2023-05-13,903,N20,VIIRS,n,2,306.95,4.66,D,0
21.95717,72.52816,367,0.42,0.61,2023-05-13,903,N20,VIIRS,h,2,313.1,15.41,D,0
21.95997,72.52902,367,0.42,0.61,2023-05-13,903,N20,VIIRS,h,2,308.89,10.79,D,0
22.04023,72.7859,349.49,0.44,0.62,2023-05-13,903,N20,VIIRS,n,2,316.07,10,D,0
22.06013,72.62061,355.46,0.43,0.62,2023-05-13,903,N20,VIIRS,n,2,319.07,18.2,D,0
22.06188,72.62053,367,0.43,0.62,2023-05-13,903,N20,VIIRS,h,2,318.54,22.89,D,0
22.08488,72.76431,343.58,0.44,0.62,2023-05-13,903,N20,VIIRS,l,2,313.74,10.04,D,0
21.44291,72.82665,340.47,0.43,0.46,2023-05-14,844,N20,VIIRS,l,2,313.26,2.88,D,0
21.46083,72.97863,339.18,0.44,0.46,2023-05-14,844,N20,VIIRS,n,2,312.72,2.62,D,0
21.48439,72.95819,352.76,0.44,0.46,2023-05-14,844,N20,VIIRS,n,2,310.49,9.2,D,0
21.64113,72.83224,352.37,0.44,0.46,2023-05-14,844,N20,VIIRS,n,2,315.72,18.11,D,0
21.64162,72.83646,343.01,0.44,0.46,2023-05-14,844,N20,VIIRS,n,2,310.29,10.1,D,0
21.68378,72.53355,336.41,0.42,0.45,2023-05-14,844,N20,VIIRS,l,2,309.8,5.06,D,0
21.68962,72.95101,346.03,0.44,0.46,2023-05-14,844,N20,VIIRS,n,2,315.73,10.14,D,0
21.68469,72.5321,337.62,0.39,0.36,2023-05-15,826,N20,VIIRS,l,2,310.89,8.2,D,0
21.71947,72.6307,337.76,0.39,0.36,2023-05-15,826,N20,VIIRS,l,2,308.53,10.47,D,0
21.72003,72.63457,339.99,0.39,0.36,2023-05-15,826,N20,VIIRS,n,2,310.04,10.47,D,0
21.72282,72.63023,340.01,0.39,0.36,2023-05-15,826,N20,VIIRS,l,2,311.06,10.47,D,0
21.72337,72.63402,340.34,0.39,0.36,2023-05-15,826,N20,VIIRS,n,2,310.43,10.47,D,0
21.72616,72.62968,340.12,0.39,0.36,2023-05-15,826,N20,VIIRS,n,2,308.68,2.49,D,0
21.82441,72.95338,344.71,0.4,0.37,2023-05-15,826,N20,VIIRS,n,2,312.49,4.23,D,0
21.82599,72.95313,344.73,0.4,0.37,2023-05-15,826,N20,VIIRS,n,2,314.32,5.4,D,0
21.87691,72.73299,340.12,0.4,0.37,2023-05-15,826,N20,VIIRS,l,2,311.53,9.66,D,0
