latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.68535,72.53473,338.47,0.42,0.45,2023-06-15,844,N20,VIIRS,n,2,287.51,7.6,D,2
21.68554,72.56657,304.92,0.4,0.37,2023-06-16,2054,N20,VIIRS,n,2,290.55,2.73,N,0
21.68616,72.56278,343.81,0.4,0.37,2023-06-16,2054,N20,VIIRS,n,2,291.86,3.84,N,0
21.68678,72.55899,307.09,0.4,0.37,2023-06-16,2054,N20,VIIRS,n,2,289.45,3.84,N,0
21.68949,72.56341,308.17,0.4,0.37,2023-06-16,2054,N20,VIIRS,n,2,289.63,1.67,N,0
21.69314,72.60557,341.46,0.6,0.53,2023-06-18,748,N20,VIIRS,n,2,272.06,9.43,D,0
21.6897,72.60384,356.89,0.6,0.71,2023-06-19,729,N20,VIIRS,l,2,288.08,21.32,D,0
21.69022,72.60002,331.95,0.6,0.71,2023-06-19,729,N20,VIIRS,n,2,287.38,12.12,D,0
21.69102,72.6095,332.15,0.6,0.71,2023-06-19,729,N20,VIIRS,n,2,287.9,14.34,D,0
21.69158,72.60564,356.17,0.6,0.71,2023-06-19,729,N20,VIIRS,l,2,287.66,12.12,D,0
21.68492,72.56866,301.74,0.54,0.68,2023-06-19,2138,N20,VIIRS,n,2,282.33,4.69,N,0
21.68612,72.56358,354.65,0.54,0.68,2023-06-19,2138,N20,VIIRS,n,2,282.7,5.39,N,0
21.68732,72.55849,304.04,0.54,0.68,2023-06-19,2138,N20,VIIRS,n,2,282.09,5.39,N,0
21.6947,72.60956,305.06,0.55,0.68,2023-06-19,2138,N20,VIIRS,n,2,280.22,0.74,N,0
21.69591,72.60441,301.85,0.55,0.68,2023-06-19,2138,N20,VIIRS,n,2,279.69,0.74,N,0
