latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.57214,72.95655,343.55,0.4,0.37,2023-05-31,825,N20,VIIRS,l,2,317.67,4.92,D,0
22.02275,72.84363,342.29,0.4,0.37,2023-05-31,826,N20,VIIRS,l,2,314.43,1.58,D,0
22.06934,72.73804,343.19,0.4,0.37,2023-05-31,826,N20,VIIRS,l,2,318.19,1.86,D,0
22.08981,72.5554,342.48,0.39,0.36,2023-05-31,826,N20,VIIRS,l,2,317.4,16.57,D,0
22.09036,72.5592,348.36,0.39,0.36,2023-05-31,826,N20,VIIRS,l,2,318.96,21.81,D,0
21.68727,72.56487,330.53,0.4,0.37,2023-05-31,2054,N20,VIIRS,n,2,298.58,2.63,N,0
21.71835,72.68334,351.52,0.47,0.4,2023-06-01,807,N20,VIIRS,l,2,316.98,37.21,D,0
21.50236,72.73373,334.32,0.53,0.5,2023-06-04,851,N20,VIIRS,n,2,302.66,3.57,D,0
21.73272,72.6812,337.37,0.53,0.5,2023-06-04,851,N20,VIIRS,n,2,305.86,2.54,D,0
22.05016,72.74174,335.72,0.54,0.51,2023-06-04,851,N20,VIIRS,n,2,301.71,1.82,D,0
22.05171,72.73831,334.14,0.54,0.51,2023-06-04,851,N20,VIIRS,n,2,301.95,2.83,D,0
