latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
22.04796,72.68709,350.84,0.55,0.68,2023-12-28,909,N20,VIIRS,n,2,292.12,6,D,0
22.05102,72.68259,335.72,0.55,0.68,2023-12-28,909,N20,VIIRS,n,2,293.09,8.99,D,0
22.05144,72.688,350.16,0.55,0.68,2023-12-28,909,N20,VIIRS,n,2,292.22,10.82,D,0
22.05428,72.68658,335.24,0.55,0.68,2023-12-28,909,N20,VIIRS,n,2,292.28,4.73,D,0
21.70931,72.70789,335.7,0.54,0.51,2023-12-29,850,N20,VIIRS,n,2,307.23,4.56,D,0
21.71121,72.70981,333.01,0.54,0.51,2023-12-29,850,N20,VIIRS,l,2,305.83,5.91,D,0
21.36085,72.86605,334.96,0.44,0.39,2023-12-30,831,N20,VIIRS,l,2,306.87,3.25,D,0
21.54878,72.94618,333.08,0.4,0.37,2023-12-31,812,N20,VIIRS,l,2,303.24,5.54,D,0
21.83414,72.84914,339.6,0.41,0.37,2023-12-31,812,N20,VIIRS,n,2,302.98,1.59,D,0
21.83688,72.84462,347.09,0.41,0.37,2023-12-31,812,N20,VIIRS,n,2,302.63,5.1,D,0
21.83751,72.8485,336.01,0.41,0.37,2023-12-31,812,N20,VIIRS,n,2,303.32,1.37,D,0
21.87051,72.68181,348.38,0.41,0.37,2023-12-31,812,N20,VIIRS,n,2,305.51,4.75,D,0
21.8739,72.68118,348.14,0.41,0.37,2023-12-31,812,N20,VIIRS,n,2,305.06,4.75,D,0
21.89453,72.91377,339.54,0.4,0.37,2023-12-31,812,N20,VIIRS,n,2,301.97,3.79,D,0
21.89516,72.91763,347.38,0.4,0.37,2023-12-31,812,N20,VIIRS,n,2,302.25,5.83,D,0
21.89601,72.90156,338.17,0.4,0.37,2023-12-31,812,N20,VIIRS,n,2,302.94,3.46,D,0
21.89664,72.90542,337.6,0.4,0.37,2023-12-31,812,N20,VIIRS,n,2,302.42,3.46,D,0
21.89915,72.92087,343.75,0.4,0.37,2023-12-31,812,N20,VIIRS,n,2,301.95,5.83,D,0
21.98573,72.88927,340.21,0.4,0.37,2023-12-31,812,N20,VIIRS,n,2,303.81,4.51,D,0
22.00464,72.87778,348.76,0.4,0.37,2023-12-31,812,N20,VIIRS,n,2,303.24,2.98,D,0
22.00734,72.93693,335.27,0.4,0.37,2023-12-31,812,N20,VIIRS,n,2,302.57,1.81,D,0
22.00797,72.9408,342.22,0.4,0.37,2023-12-31,812,N20,VIIRS,n,2,301.98,1.81,D,0
22.01495,72.79195,331.18,0.41,0.37,2023-12-31,812,N20,VIIRS,n,2,304.18,1.5,D,0
21.35472,72.91465,311.3,0.4,0.37,2023-12-31,2041,N20,VIIRS,n,2,289.65,1.4,N,0
21.43318,72.97791,312.51,0.4,0.37,2023-12-31,2041,N20,VIIRS,n,2,291.32,0.98,N,0
21.68826,72.53333,303.89,0.41,0.37,2023-12-31,2041,N20,VIIRS,n,2,291.32,0.42,N,0
