latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.73826,72.76322,343.18,0.55,0.43,2024-04-15,801,N20,VIIRS,l,2,313.74,19.69,D,0
21.95903,72.81985,340.21,0.54,0.42,2024-04-15,801,N20,VIIRS,l,2,312.25,9.83,D,0
22.04015,72.66533,340.81,0.55,0.43,2024-04-15,801,N20,VIIRS,l,2,311.52,12.26,D,0
21.37656,72.91328,344.78,0.36,0.57,2024-04-16,742,N20,VIIRS,n,2,298.98,2.74,D,0
21.45277,72.98701,341.95,0.35,0.57,2024-04-16,742,N20,VIIRS,n,2,298.84,4.95,D,0
21.97046,72.95029,345.74,0.35,0.56,2024-04-16,742,N20,VIIRS,n,2,303.74,3.96,D,0
21.97277,72.94814,343.9,0.35,0.56,2024-04-16,742,N20,VIIRS,n,2,305.42,2.82,D,0
21.73762,72.68143,355.12,0.44,0.63,2024-04-17,904,N20,VIIRS,n,2,310.95,13.82,D,0
21.73802,72.68578,367,0.44,0.63,2024-04-17,904,N20,VIIRS,h,2,308.41,16.11,D,0
21.73816,72.68159,355.72,0.44,0.63,2024-04-17,904,N20,VIIRS,n,2,312.26,18.27,D,0
21.73853,72.68594,341.95,0.44,0.63,2024-04-17,904,N20,VIIRS,n,2,308.4,13.62,D,0
21.75521,72.93773,337.17,0.46,0.64,2024-04-17,904,N20,VIIRS,l,2,309.55,6.84,D,0
22.06407,72.7085,307.16,0.72,0.75,2024-04-17,1952,N20,VIIRS,n,2,292.65,2.84,N,0
21.75192,72.84954,343.87,0.45,0.47,2024-04-18,845,N20,VIIRS,n,2,313.6,12.37,D,0
21.82636,72.98511,339.24,0.46,0.47,2024-04-18,845,N20,VIIRS,l,2,312.81,5.32,D,0
21.96045,72.87334,344.75,0.46,0.47,2024-04-18,845,N20,VIIRS,n,2,314.5,7.09,D,0
21.98594,72.94219,343.87,0.46,0.47,2024-04-18,845,N20,VIIRS,n,2,310.62,8.14,D,0
21.98835,72.63312,342.43,0.44,0.46,2024-04-18,845,N20,VIIRS,l,2,315.61,14.69,D,0
22.01241,72.7858,308.75,0.46,0.47,2024-04-18,2114,N20,VIIRS,n,2,293.69,1.36,N,0
21.7308,72.68336,342.08,0.4,0.37,2024-04-19,826,N20,VIIRS,l,2,312.5,11.2,D,0
21.74069,72.87509,340.69,0.4,0.37,2024-04-19,826,N20,VIIRS,l,2,311.18,11.68,D,0
21.98801,72.70103,350.87,0.4,0.37,2024-04-19,826,N20,VIIRS,n,2,315.56,27.68,D,0
22.00356,72.76179,348.68,0.4,0.37,2024-04-19,826,N20,VIIRS,n,2,311.98,13.8,D,0
