latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.5002,72.97189,340.01,0.41,0.37,2024-05-05,826,N20,VIIRS,l,2,313.22,7.09,D,0
21.43152,72.97773,311.11,0.42,0.37,2024-05-05,2055,N20,VIIRS,n,2,291.25,1.3,N,0
21.43219,72.97376,305.77,0.42,0.37,2024-05-05,2055,N20,VIIRS,n,2,288.9,1.3,N,0
22.01989,72.8252,347.1,0.45,0.39,2024-05-06,807,N20,VIIRS,l,2,313.39,14.2,D,0
21.72288,72.94801,336.85,0.55,0.51,2024-05-07,748,N20,VIIRS,l,2,307.76,5.31,D,0
21.72436,72.94955,349.35,0.55,0.51,2024-05-07,748,N20,VIIRS,n,2,307.26,9.08,D,0
21.72748,72.94696,343.83,0.55,0.51,2024-05-07,748,N20,VIIRS,n,2,306.4,5.31,D,0
22.05311,72.62691,340.22,0.56,0.52,2024-05-07,748,N20,VIIRS,l,2,310.5,16.91,D,0
21.61971,72.81333,343.12,0.56,0.69,2024-05-08,730,N20,VIIRS,n,2,299.43,8.25,D,0
21.62307,72.80988,339.28,0.56,0.69,2024-05-08,730,N20,VIIRS,n,2,298.21,7.55,D,0
21.61847,72.8136,336.81,0.58,0.7,2024-05-08,910,N20,VIIRS,n,2,302.09,7.97,D,0
21.61966,72.81223,341.17,0.58,0.7,2024-05-08,910,N20,VIIRS,n,2,302.66,7.22,D,0
22.02164,72.76749,336.46,0.58,0.7,2024-05-08,910,N20,VIIRS,n,2,301.04,2.3,D,0
22.02209,72.77318,334.19,0.58,0.7,2024-05-08,910,N20,VIIRS,n,2,299.98,2.3,D,0
21.43452,72.97614,305.61,0.53,0.67,2024-05-08,1958,N20,VIIRS,n,2,295.12,2.1,N,0
21.77692,72.83947,334.11,0.57,0.52,2024-05-09,851,N20,VIIRS,l,2,304.71,2.71,D,0
21.91939,72.66811,345.76,0.56,0.52,2024-05-09,851,N20,VIIRS,n,2,304.18,13.64,D,0
21.91995,72.67356,350.55,0.56,0.52,2024-05-09,851,N20,VIIRS,n,2,305.89,13.64,D,0
22.08372,72.80229,337.31,0.58,0.52,2024-05-09,851,N20,VIIRS,n,2,307.22,7.58,D,0
