latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.71417,72.72836,332.73,0.44,0.38,2023-11-12,831,N20,VIIRS,n,2,290.07,2.42,D,0
21.74842,72.63699,331.56,0.44,0.38,2023-11-12,831,N20,VIIRS,n,2,297.65,2.17,D,0
21.60358,72.88231,313.64,0.46,0.39,2023-11-12,2100,N20,VIIRS,n,2,285.4,1.64,N,0
21.47138,72.90974,336.26,0.41,0.37,2023-11-13,812,N20,VIIRS,n,2,305.91,2.64,D,0
21.47274,72.91003,335.72,0.41,0.37,2023-11-13,812,N20,VIIRS,n,2,304.51,2.49,D,0
21.85771,72.66936,331.96,0.41,0.37,2023-11-13,812,N20,VIIRS,n,2,305,1.97,D,0
21.86109,72.66872,336.1,0.41,0.37,2023-11-13,812,N20,VIIRS,n,2,304.7,1.97,D,0
21.52376,72.70663,332.11,0.47,0.48,2023-11-14,753,N20,VIIRS,n,2,303.46,3.12,D,0
21.52464,72.71111,331.16,0.47,0.48,2023-11-14,753,N20,VIIRS,l,2,305.79,3.12,D,0
21.36437,72.87782,326.54,0.44,0.63,2023-11-15,2003,N20,VIIRS,n,2,291.29,2.6,N,0
21.43504,72.97655,304.23,0.37,0.58,2023-11-16,2125,N20,VIIRS,n,2,289.2,0.61,N,0
21.4882,72.95768,326.85,0.37,0.58,2023-11-16,2125,N20,VIIRS,n,2,290.02,1.78,N,0
