latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.3589,72.71238,341.39,0.6,0.53,2023-02-10,747,N20,VIIRS,n,2,306.17,4.55,D,0
21.79471,72.60787,341.51,0.6,0.53,2023-02-10,747,N20,VIIRS,n,2,310.28,7.64,D,0
21.79833,72.60104,340.67,0.6,0.53,2023-02-10,747,N20,VIIRS,n,2,310.58,7.64,D,0
21.8159,72.66235,342.49,0.6,0.53,2023-02-10,747,N20,VIIRS,l,2,312.88,15.68,D,0
21.90687,72.75508,298.56,0.58,0.52,2023-02-10,2016,N20,VIIRS,n,2,287.81,0.53,N,2
21.47401,72.90405,334.63,0.55,0.68,2023-02-11,908,N20,VIIRS,n,2,303.51,3.77,D,0
21.97581,72.7523,334.4,0.54,0.51,2023-02-12,850,N20,VIIRS,n,2,305.98,1.8,D,0
22.0995,72.7768,336.39,0.54,0.51,2023-02-12,850,N20,VIIRS,n,2,305.46,7.84,D,0
21.40207,72.78039,337.78,0.44,0.38,2023-02-13,831,N20,VIIRS,n,2,311.17,2.58,D,0
21.45051,72.79438,339.26,0.44,0.38,2023-02-13,831,N20,VIIRS,l,2,311.59,2.04,D,0
21.88873,72.78185,336,0.44,0.38,2023-02-13,831,N20,VIIRS,l,2,310.06,2.9,D,0
21.95211,72.58333,340.18,0.43,0.38,2023-02-13,831,N20,VIIRS,l,2,314.91,15.77,D,0
21.95267,72.58752,351.4,0.43,0.38,2023-02-13,831,N20,VIIRS,n,2,318.78,15.77,D,0
21.39444,72.76616,338.53,0.41,0.37,2023-02-14,812,N20,VIIRS,n,2,311.85,2.69,D,0
21.49969,72.74296,348.32,0.41,0.37,2023-02-14,812,N20,VIIRS,n,2,317.35,8.1,D,0
21.90683,72.75653,297.82,0.41,0.37,2023-02-14,2041,N20,VIIRS,n,2,287.09,0.23,N,2
