latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.73833,72.60763,330.89,0.38,0.59,2024-03-11,741,N20,VIIRS,l,2,305.76,1.18,D,0
21.79137,72.8586,333.87,0.36,0.58,2024-03-11,741,N20,VIIRS,l,2,308.35,1.35,D,0
21.79141,72.85748,341.7,0.37,0.58,2024-03-11,741,N20,VIIRS,n,2,308.93,1.99,D,0
21.9797,72.6945,336.62,0.37,0.58,2024-03-11,741,N20,VIIRS,l,2,309.41,4.65,D,0
22.00545,72.61021,339.48,0.37,0.58,2024-03-11,741,N20,VIIRS,n,2,309.28,2.11,D,0
21.38759,72.84103,301.06,0.36,0.57,2024-03-11,2010,N20,VIIRS,n,2,289.47,0.55,N,0
21.69364,72.60201,302.69,0.37,0.58,2024-03-11,2010,N20,VIIRS,n,2,292.69,0.34,N,0
21.43896,72.71097,330.22,0.76,0.77,2024-03-12,722,N20,VIIRS,n,2,298.64,7.01,D,0
21.75684,72.82812,344.59,0.44,0.62,2024-03-12,903,N20,VIIRS,n,2,305.56,2.34,D,0
21.76102,72.82621,335.72,0.44,0.62,2024-03-12,903,N20,VIIRS,l,2,306.71,3.34,D,0
21.99885,72.64875,340.79,0.43,0.62,2024-03-12,903,N20,VIIRS,n,2,306.37,2.16,D,0
22.00951,72.6393,333.66,0.43,0.62,2024-03-12,903,N20,VIIRS,l,2,304.62,0.7,D,0
21.4482,72.78792,334.05,0.43,0.46,2024-03-13,844,N20,VIIRS,l,2,307.46,2.18,D,0
21.46695,72.80219,337.89,0.43,0.46,2024-03-13,844,N20,VIIRS,l,2,310.74,2.35,D,0
21.67424,72.5816,344.24,0.42,0.45,2024-03-13,844,N20,VIIRS,n,2,314.7,4.88,D,3
21.67646,72.58115,345.34,0.42,0.45,2024-03-13,844,N20,VIIRS,n,2,314.18,5.35,D,0
21.40629,72.66354,341.96,0.39,0.36,2024-03-14,825,N20,VIIRS,l,2,313.16,5.96,D,0
21.64087,72.84978,333.06,0.47,0.39,2024-03-15,806,N20,VIIRS,l,2,307.62,1.82,D,0
21.72687,72.69424,338.03,0.47,0.4,2024-03-15,806,N20,VIIRS,l,2,311.63,2.42,D,0
21.72725,72.69134,338.94,0.47,0.4,2024-03-15,806,N20,VIIRS,l,2,312.37,3.05,D,0
21.85143,72.8056,343.3,0.47,0.39,2024-03-15,806,N20,VIIRS,n,2,316.93,5.17,D,0
22.02136,72.71943,343.93,0.47,0.4,2024-03-15,806,N20,VIIRS,n,2,315.71,8.09,D,0
22.08881,72.89872,310.71,0.46,0.39,2024-03-15,2035,N20,VIIRS,n,2,290.83,1.05,N,0
