latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.9335,72.57679,338.03,0.6,0.7,2024-03-01,729,N20,VIIRS,n,2,302.92,6.43,D,0
21.93512,72.57561,338.43,0.6,0.7,2024-03-01,729,N20,VIIRS,n,2,303.31,7.07,D,0
21.9577,72.59399,331.47,0.6,0.7,2024-03-01,729,N20,VIIRS,l,2,303.92,4.49,D,0
21.40724,72.9665,300.01,0.58,0.7,2024-03-01,2138,N20,VIIRS,n,2,289.37,0.81,N,0
21.94065,72.77783,342.45,0.54,0.51,2024-03-02,850,N20,VIIRS,n,2,302.79,2.8,D,0
21.9432,72.78005,332.64,0.55,0.51,2024-03-02,850,N20,VIIRS,n,2,302.52,4.25,D,0
21.7347,72.92819,339.07,0.45,0.39,2024-03-03,831,N20,VIIRS,n,2,310.35,2.04,D,0
21.96075,72.78546,345.34,0.44,0.39,2024-03-03,831,N20,VIIRS,n,2,311.44,4.01,D,0
21.96538,72.81977,337.1,0.45,0.39,2024-03-03,831,N20,VIIRS,l,2,311.24,2.01,D,0
21.379,72.93449,303.6,0.46,0.39,2024-03-03,2100,N20,VIIRS,n,2,286.95,0.62,N,0
21.4343,72.97763,305.65,0.46,0.39,2024-03-03,2100,N20,VIIRS,n,2,287.76,1.13,N,0
21.66361,72.98992,337.02,0.4,0.37,2024-03-04,812,N20,VIIRS,n,2,310.55,4.31,D,0
21.41787,72.90087,311.71,0.4,0.37,2024-03-04,2041,N20,VIIRS,n,2,286.28,1.01,N,0
21.4213,72.87977,341.68,0.47,0.47,2024-03-05,754,N20,VIIRS,n,2,308.41,3.29,D,0
21.42321,72.88056,341.9,0.46,0.47,2024-03-05,754,N20,VIIRS,n,2,308.93,4.09,D,0
21.43735,72.70071,342.32,0.48,0.48,2024-03-05,754,N20,VIIRS,n,2,308.87,6.68,D,0
21.43823,72.70522,333.42,0.48,0.48,2024-03-05,754,N20,VIIRS,l,2,306.2,6.43,D,0
21.54128,72.81031,338.91,0.47,0.48,2024-03-05,754,N20,VIIRS,n,2,311.69,3.92,D,0
21.60032,72.95261,341.51,0.46,0.47,2024-03-05,754,N20,VIIRS,n,2,310.69,5.81,D,0
21.69159,72.60151,337.13,0.48,0.48,2024-03-05,754,N20,VIIRS,n,2,311.9,18.2,D,0
21.6925,72.60604,349.82,0.48,0.48,2024-03-05,754,N20,VIIRS,n,2,320,40.09,D,0
21.69666,72.58144,336.28,0.48,0.48,2024-03-05,754,N20,VIIRS,n,2,308.82,3.76,D,0
21.69668,72.60226,337.89,0.46,0.47,2024-03-05,2022,N20,VIIRS,n,2,291.02,7.7,N,0
