latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.85054,72.65774,339.44,0.68,0.74,2023-01-31,915,N20,VIIRS,n,2,296.24,7.98,D,0
21.85099,72.65566,367,0.68,0.74,2023-01-31,915,N20,VIIRS,h,2,297.33,11.14,D,0
21.48386,72.87656,334.65,0.53,0.42,2023-02-02,837,N20,VIIRS,n,2,307.55,5.95,D,0
21.4985,72.90031,336.67,0.53,0.42,2023-02-02,837,N20,VIIRS,n,2,304.21,2.61,D,0
21.50242,72.83791,334.37,0.52,0.42,2023-02-02,837,N20,VIIRS,n,2,305.34,5.32,D,0
21.51644,72.82566,334.34,0.52,0.42,2023-02-02,837,N20,VIIRS,n,2,304.83,3.18,D,0
21.74918,72.68526,334.21,0.52,0.41,2023-02-02,837,N20,VIIRS,l,2,307.13,4.61,D,0
22.02051,72.76601,340.71,0.53,0.42,2023-02-02,837,N20,VIIRS,n,2,308.37,4.21,D,0
21.54618,72.94407,336.23,0.38,0.36,2023-02-03,818,N20,VIIRS,n,2,307.18,2.77,D,0
21.72125,72.71183,335.95,0.39,0.36,2023-02-03,818,N20,VIIRS,n,2,310.53,1.71,D,0
21.69107,72.66114,327.53,0.38,0.36,2023-02-03,2047,N20,VIIRS,n,2,289.18,2.52,N,0
21.69436,72.66174,337.43,0.38,0.36,2023-02-03,2047,N20,VIIRS,n,2,289.16,2.52,N,0
21.50873,72.88825,339.52,0.56,0.43,2023-02-04,759,N20,VIIRS,n,2,307.71,4.28,D,0
21.50903,72.89006,334.17,0.56,0.43,2023-02-04,759,N20,VIIRS,l,2,307.55,4.61,D,0
21.56334,72.94298,334.3,0.56,0.43,2023-02-04,759,N20,VIIRS,l,2,307.7,9.68,D,0
