latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.41571,72.86372,339.4,0.45,0.47,2024-05-20,844,N20,VIIRS,n,2,307.09,3.6,D,0
21.8264,72.85443,346.39,0.45,0.47,2024-05-20,844,N20,VIIRS,n,2,310.04,3.63,D,0
22.01674,72.64341,341.07,0.44,0.46,2024-05-20,845,N20,VIIRS,n,2,308.86,10.42,D,0
22.042,72.74956,346.84,0.45,0.47,2024-05-20,845,N20,VIIRS,n,2,308.34,10.66,D,0
21.8413,72.97895,314.41,0.47,0.48,2024-05-20,2113,N20,VIIRS,n,2,297.9,1.46,N,0
22.00665,72.84161,348.17,0.4,0.37,2024-05-21,826,N20,VIIRS,n,2,313.69,13.41,D,0
21.43096,72.84025,329.55,0.41,0.37,2024-05-21,2054,N20,VIIRS,n,2,296.88,2.6,N,0
21.79394,72.64651,315.96,0.4,0.37,2024-05-21,2054,N20,VIIRS,n,2,298.34,0.8,N,0
21.75817,72.84136,341.61,0.45,0.39,2024-05-22,807,N20,VIIRS,l,2,312.26,8.2,D,0
21.91246,72.99844,315.49,0.44,0.38,2024-05-22,2035,N20,VIIRS,n,2,300.44,0.98,N,0
21.62958,72.81354,345.97,0.57,0.52,2024-05-23,748,N20,VIIRS,n,2,307.72,17.63,D,0
21.99166,72.79487,337.39,0.56,0.69,2024-05-24,729,N20,VIIRS,l,2,308.19,9.14,D,0
22.02249,72.81452,338.39,0.56,0.69,2024-05-24,729,N20,VIIRS,n,2,306.84,2.8,D,0
