latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
22.07505,72.54464,338.35,0.59,0.7,2023-05-02,729,N20,VIIRS,n,2,298.42,10.08,D,0
21.74619,72.83075,331.99,0.56,0.69,2023-05-02,910,N20,VIIRS,n,2,299.7,2.03,D,0
21.73343,72.61076,331,0.53,0.5,2023-05-03,851,N20,VIIRS,l,2,302.53,2.22,D,0
21.83082,72.65723,343.14,0.44,0.38,2023-05-04,832,N20,VIIRS,n,2,307.23,14.1,D,0
21.83434,72.65669,343.67,0.44,0.38,2023-05-04,832,N20,VIIRS,n,2,307.24,14.1,D,0
21.8349,72.66093,343.06,0.44,0.38,2023-05-04,832,N20,VIIRS,n,2,307.86,17.41,D,0
22.04879,72.61623,344.58,0.44,0.38,2023-05-04,832,N20,VIIRS,n,2,312.24,16.76,D,0
21.45691,72.66941,340.77,0.41,0.37,2023-05-05,813,N20,VIIRS,l,2,306.97,8.71,D,0
21.55753,72.91596,335.52,0.4,0.37,2023-05-05,813,N20,VIIRS,l,2,307.09,2.71,D,0
22.07142,72.60009,347.89,0.41,0.37,2023-05-05,813,N20,VIIRS,n,2,308.33,15.85,D,0
