latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.4305,72.69072,335.49,0.39,0.36,2023-11-07,825,N20,VIIRS,l,2,307.13,4.39,D,0
21.79372,72.64958,334.18,0.39,0.36,2023-11-07,825,N20,VIIRS,n,2,308.93,0.95,D,0
21.4604,72.66705,341.51,0.48,0.4,2023-11-08,806,N20,VIIRS,n,2,304.18,5.06,D,0
21.47984,72.71471,339.38,0.47,0.4,2023-11-08,806,N20,VIIRS,n,2,303.09,6.14,D,0
21.49744,72.88253,332.68,0.47,0.39,2023-11-08,806,N20,VIIRS,n,2,300.28,3.38,D,0
21.92359,72.69344,337.73,0.47,0.4,2023-11-08,806,N20,VIIRS,n,2,305.39,2.44,D,0
21.92503,72.69423,335.02,0.47,0.4,2023-11-08,806,N20,VIIRS,n,2,305.16,2.85,D,0
21.3662,72.94258,336.49,0.45,0.39,2023-11-08,2035,N20,VIIRS,n,2,290.81,7.23,N,0
21.36627,72.94433,334.95,0.44,0.39,2023-11-08,2035,N20,VIIRS,n,2,290.96,7.99,N,0
21.61382,72.91054,330.92,0.58,0.52,2023-11-09,747,N20,VIIRS,n,2,299.61,5.07,D,0
21.75278,72.61819,331.83,0.6,0.53,2023-11-09,747,N20,VIIRS,n,2,300.3,9.07,D,0
21.75395,72.62386,341.13,0.6,0.53,2023-11-09,747,N20,VIIRS,n,2,301.51,12.08,D,0
21.78972,72.62725,347.57,0.6,0.53,2023-11-09,747,N20,VIIRS,n,2,302.43,9.92,D,0
21.53341,72.92749,307.5,0.55,0.51,2023-11-09,2016,N20,VIIRS,n,2,290.9,1.12,N,0
21.76146,72.68057,330.56,0.59,0.7,2023-11-10,728,N20,VIIRS,n,2,294.79,4.27,D,0
21.59221,72.83377,305.88,0.57,0.52,2023-11-11,2119,N20,VIIRS,n,2,290.46,1.58,N,0
