latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.37876,72.84893,299.45,0.36,0.57,2024-11-26,2008,N20,VIIRS,n,2,287.72,0.24,N,0
21.90904,72.75438,367,0.37,0.58,2024-11-26,2008,N20,VIIRS,h,2,291.2,7.2,N,0
21.6986,72.71028,332.59,0.43,0.62,2024-11-27,901,N20,VIIRS,n,2,302.87,3.64,D,0
21.43413,72.97369,301.62,0.46,0.64,2024-11-27,2129,N20,VIIRS,n,2,287.44,0.72,N,0
21.48773,72.73117,340.3,0.42,0.45,2024-11-28,842,N20,VIIRS,n,2,299.98,4.85,D,0
21.79586,72.64864,303.32,0.43,0.46,2024-11-28,2110,N20,VIIRS,n,2,288.43,0.53,N,0
21.38824,72.93353,299.88,0.4,0.37,2024-11-29,2052,N20,VIIRS,n,2,287.69,0.38,N,0
21.79457,72.64611,304.93,0.4,0.37,2024-11-29,2052,N20,VIIRS,n,2,287.7,0.58,N,0
21.47428,72.84216,332.25,0.47,0.4,2024-11-30,804,N20,VIIRS,n,2,302.75,2.84,D,0
21.86805,72.85248,331.43,0.46,0.39,2024-11-30,804,N20,VIIRS,n,2,305.84,2.78,D,0
21.7963,72.64694,305.33,0.47,0.39,2024-11-30,2033,N20,VIIRS,n,2,288,0.65,N,0
