latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.57229,72.87972,339.65,0.35,0.56,2023-01-16,856,N20,VIIRS,n,2,304.78,3.05,D,0
21.41015,72.98003,300.36,0.37,0.58,2023-01-16,2125,N20,VIIRS,n,2,284.26,0.63,N,0
21.68429,72.53149,303.25,0.34,0.56,2023-01-16,2125,N20,VIIRS,n,2,287.46,0.44,N,0
21.68574,72.53454,299.78,0.34,0.56,2023-01-16,2125,N20,VIIRS,n,2,287.27,0.9,N,0
21.47234,72.8358,331.7,0.52,0.42,2023-01-17,837,N20,VIIRS,n,2,306.44,2.49,D,0
22.08465,72.68626,333.43,0.52,0.42,2023-01-17,837,N20,VIIRS,l,2,303.72,5.16,D,0
21.68271,72.53442,298.53,0.52,0.42,2023-01-17,2106,N20,VIIRS,n,2,288.09,0.68,N,0
21.6835,72.53339,299.4,0.52,0.42,2023-01-17,2106,N20,VIIRS,n,2,287.97,0.68,N,0
21.68728,72.53419,297.87,0.52,0.42,2023-01-17,2106,N20,VIIRS,n,2,287.59,0.83,N,0
21.38924,72.9163,337.88,0.38,0.36,2023-01-18,818,N20,VIIRS,n,2,308.13,3.95,D,0
21.56538,72.93382,333.61,0.38,0.36,2023-01-18,818,N20,VIIRS,n,2,306.68,2.01,D,0
21.79298,72.64732,335.82,0.39,0.36,2023-01-18,818,N20,VIIRS,n,2,308.97,2.57,D,2
21.6326,72.8584,298.67,0.38,0.36,2023-01-18,2047,N20,VIIRS,n,2,285.09,0.37,N,0
21.68326,72.53471,299.43,0.38,0.36,2023-01-18,2047,N20,VIIRS,n,2,288.57,0.81,N,0
21.78745,72.99504,304.28,0.38,0.36,2023-01-18,2047,N20,VIIRS,n,2,285.09,0.38,N,0
21.90708,72.75528,298.78,0.38,0.36,2023-01-18,2047,N20,VIIRS,n,2,285.49,0.25,N,2
21.78329,72.82405,332.79,0.56,0.43,2023-01-19,759,N20,VIIRS,l,2,305.69,4.41,D,0
21.78417,72.82749,335.91,0.56,0.43,2023-01-19,800,N20,VIIRS,n,2,306.7,3.96,D,0
21.35143,72.79367,338.29,0.37,0.58,2023-01-20,741,N20,VIIRS,n,2,304.44,3.73,D,0
21.48541,72.85628,338.83,0.37,0.58,2023-01-20,741,N20,VIIRS,n,2,302.72,5.71,D,0
