latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.84603,72.98584,342.6,0.4,0.37,2023-05-21,813,N20,VIIRS,l,2,314.17,2.51,D,0
21.50719,72.95967,336.59,0.46,0.47,2023-05-22,754,N20,VIIRS,l,2,308.97,4.44,D,0
21.71287,72.80217,345.41,0.46,0.47,2023-05-22,754,N20,VIIRS,n,2,317.39,14.69,D,0
22.08824,72.84084,344.55,0.45,0.47,2023-05-22,754,N20,VIIRS,l,2,315.22,7.18,D,0
21.97687,72.85316,348.48,0.45,0.63,2023-05-23,735,N20,VIIRS,n,2,310.92,7.28,D,0
21.97783,72.85745,335.32,0.45,0.63,2023-05-23,735,N20,VIIRS,l,2,310.06,5.91,D,0
21.97797,72.85376,356.14,0.45,0.63,2023-05-23,735,N20,VIIRS,n,2,310.68,8.37,D,0
21.68335,72.64546,330.11,0.68,0.74,2023-05-23,916,N20,VIIRS,n,2,299.01,6.56,D,0
21.79296,72.64825,310.16,0.47,0.64,2023-05-23,2004,N20,VIIRS,n,2,296.63,0.95,N,0
21.79335,72.64368,311.88,0.47,0.64,2023-05-23,2004,N20,VIIRS,n,2,296.73,0.95,N,0
21.79653,72.65009,308.71,0.69,0.74,2023-05-23,2144,N20,VIIRS,n,2,294.4,3.52,N,0
21.42745,72.9715,348.64,0.35,0.57,2023-05-24,857,N20,VIIRS,n,2,308.34,9.37,D,0
21.42778,72.97491,367,0.35,0.57,2023-05-24,857,N20,VIIRS,h,2,307.05,11.55,D,0
21.89201,72.78151,353.24,0.35,0.56,2023-05-24,857,N20,VIIRS,n,2,312.85,12.5,D,0
21.89235,72.78487,342.35,0.35,0.56,2023-05-24,857,N20,VIIRS,n,2,310.43,9.84,D,0
21.94054,72.67289,367,0.34,0.56,2023-05-24,857,N20,VIIRS,h,2,307.09,8.29,D,0
21.99991,72.63982,349.48,0.34,0.56,2023-05-24,857,N20,VIIRS,n,2,305.43,3.48,D,0
22.00161,72.63807,341.54,0.34,0.56,2023-05-24,857,N20,VIIRS,n,2,305.48,1.16,D,0
21.37064,72.91895,308.72,0.36,0.58,2023-05-24,2126,N20,VIIRS,n,2,296.06,0.99,N,0
21.37069,72.918,322.79,0.36,0.58,2023-05-24,2126,N20,VIIRS,n,2,295.94,1.41,N,0
21.3714,72.91552,312.49,0.36,0.58,2023-05-24,2126,N20,VIIRS,n,2,296.11,1.04,N,0
22.01792,72.85179,338.04,0.53,0.42,2023-05-25,838,N20,VIIRS,n,2,306.49,9.09,D,0
22.01982,72.84901,348.38,0.53,0.42,2023-05-25,838,N20,VIIRS,n,2,308.54,7.63,D,0
21.68557,72.56387,317.28,0.53,0.42,2023-05-25,2107,N20,VIIRS,n,2,295.69,1.45,N,0
