latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.69054,72.59988,307.77,0.74,0.76,2023-10-04,1951,N20,VIIRS,n,2,294.37,1.88,N,0
21.69105,72.59258,307.08,0.75,0.77,2023-10-04,1951,N20,VIIRS,n,2,294.19,1.88,N,0
21.69711,72.60782,310.27,0.74,0.76,2023-10-04,1951,N20,VIIRS,n,2,294.32,12.89,N,0
21.69763,72.60052,339.3,0.74,0.76,2023-10-04,1951,N20,VIIRS,n,2,296.24,46.59,N,0
21.69814,72.5932,367,0.75,0.77,2023-10-04,1951,N20,VIIRS,h,2,294.96,46.59,N,0
21.69865,72.58589,307.39,0.75,0.77,2023-10-04,1951,N20,VIIRS,n,2,294.15,13.99,N,0
21.68979,72.61173,306.47,0.44,0.62,2023-10-04,2131,N20,VIIRS,n,2,295.25,12.26,N,0
21.69073,72.60763,338.48,0.44,0.62,2023-10-04,2131,N20,VIIRS,n,2,296.88,12.26,N,0
21.69167,72.60351,367,0.44,0.62,2023-10-04,2131,N20,VIIRS,h,2,296.77,10.62,N,0
21.69261,72.5994,309.26,0.44,0.62,2023-10-04,2131,N20,VIIRS,n,2,295.16,10.62,N,0
21.69631,72.60908,334.93,0.44,0.62,2023-10-04,2131,N20,VIIRS,n,2,296.29,12.26,N,0
21.69725,72.60496,341.45,0.44,0.62,2023-10-04,2131,N20,VIIRS,n,2,296.11,10.62,N,0
21.6982,72.60085,305.87,0.44,0.62,2023-10-04,2131,N20,VIIRS,n,2,295.15,10.62,N,0
21.69066,72.60831,344.14,0.42,0.45,2023-10-05,844,N20,VIIRS,n,2,308.01,21.88,D,0
21.69484,72.60776,338.75,0.42,0.45,2023-10-05,844,N20,VIIRS,l,2,309.66,21.88,D,0
