latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.43104,72.90989,331.1,0.53,0.42,2023-03-22,837,N20,VIIRS,l,2,304.87,1.81,D,0
21.76207,72.73316,340.26,0.52,0.42,2023-03-22,838,N20,VIIRS,l,2,313.54,6.02,D,0
21.76331,72.73534,340.53,0.52,0.42,2023-03-22,838,N20,VIIRS,l,2,312.25,6.59,D,0
22.0795,72.62345,335.49,0.52,0.42,2023-03-22,838,N20,VIIRS,l,2,309.98,1.93,D,0
21.71325,72.72506,345.07,0.38,0.36,2023-03-23,819,N20,VIIRS,n,2,311.52,4.3,D,0
21.81227,72.63937,342.13,0.39,0.36,2023-03-23,819,N20,VIIRS,l,2,313.87,6.67,D,0
21.9194,72.67327,336.97,0.38,0.36,2023-03-23,819,N20,VIIRS,l,2,308.73,3.92,D,0
21.55194,72.80028,337.74,0.56,0.43,2023-03-24,800,N20,VIIRS,n,2,307.2,6.31,D,0
21.56376,72.88622,336.03,0.56,0.43,2023-03-24,800,N20,VIIRS,l,2,309.04,8.11,D,0
21.39799,72.67574,336.57,0.38,0.59,2023-03-25,741,N20,VIIRS,n,2,306.1,3.08,D,0
21.5063,72.77534,338.4,0.37,0.58,2023-03-25,741,N20,VIIRS,n,2,302.32,3.9,D,0
21.58975,72.98715,338.44,0.36,0.57,2023-03-25,741,N20,VIIRS,n,2,305.91,2.64,D,0
21.59056,72.987,337.78,0.36,0.57,2023-03-25,741,N20,VIIRS,n,2,305.99,2.98,D,0
21.59789,72.92072,355.91,0.36,0.58,2023-03-25,741,N20,VIIRS,n,2,302.57,4.18,D,0
21.73177,72.78192,331.28,0.37,0.58,2023-03-25,741,N20,VIIRS,l,2,305.29,3.6,D,0
21.73683,72.95742,330.08,0.36,0.57,2023-03-25,741,N20,VIIRS,l,2,303.43,0.51,D,0
21.79865,72.8129,332.65,0.36,0.58,2023-03-25,741,N20,VIIRS,l,2,306.63,1.23,D,0
21.92748,72.71118,301.67,0.37,0.58,2023-03-25,2010,N20,VIIRS,n,2,290.76,0.3,N,0
21.73667,72.87798,331.54,0.44,0.63,2023-03-26,903,N20,VIIRS,l,2,306.02,3.07,D,0
21.84095,72.86093,330.82,0.44,0.63,2023-03-26,903,N20,VIIRS,l,2,305.09,1.84,D,0
21.9272,72.71034,367,0.44,0.62,2023-03-26,903,N20,VIIRS,h,2,308.03,8.96,D,0
21.92759,72.71459,344.29,0.44,0.62,2023-03-26,903,N20,VIIRS,n,2,308.68,7.38,D,0
22.02997,72.74075,352.49,0.44,0.62,2023-03-26,903,N20,VIIRS,n,2,307.37,5.96,D,0
22.03995,72.72256,337.17,0.44,0.62,2023-03-26,903,N20,VIIRS,n,2,307.76,1.63,D,0
22.05738,72.91758,352.13,0.45,0.63,2023-03-26,903,N20,VIIRS,n,2,309.84,18.29,D,0
22.05778,72.92197,367,0.45,0.63,2023-03-26,903,N20,VIIRS,h,2,305.36,17.61,D,0
