latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.42945,72.92632,335.14,0.38,0.36,2023-03-07,818,N20,VIIRS,n,2,307.45,3.12,D,0
21.49793,72.75182,336.38,0.38,0.36,2023-03-07,818,N20,VIIRS,l,2,308.74,0.89,D,0
21.50065,72.74756,335.14,0.38,0.36,2023-03-07,818,N20,VIIRS,l,2,307.51,4.14,D,0
21.5472,72.83017,337.69,0.38,0.36,2023-03-07,818,N20,VIIRS,l,2,309.85,5.02,D,0
21.81926,72.92155,347.49,0.38,0.36,2023-03-07,819,N20,VIIRS,n,2,312.43,4.34,D,0
22.08192,72.63974,343.05,0.38,0.36,2023-03-07,819,N20,VIIRS,l,2,316.98,8.49,D,0
22.08522,72.63916,346.45,0.38,0.36,2023-03-07,819,N20,VIIRS,n,2,310.28,4.24,D,0
21.69003,72.67569,314.44,0.38,0.36,2023-03-07,2047,N20,VIIRS,n,2,291.81,1.24,N,0
21.6906,72.67201,317.73,0.38,0.36,2023-03-07,2047,N20,VIIRS,n,2,292.68,1.24,N,0
21.44377,72.96862,339.26,0.55,0.43,2023-03-08,800,N20,VIIRS,n,2,312.82,6.76,D,0
22.03413,72.80612,303.94,0.55,0.43,2023-03-08,2028,N20,VIIRS,n,2,290.17,1.18,N,0
21.49809,72.8147,303.91,0.54,0.42,2023-03-08,2029,N20,VIIRS,n,2,289.9,0.48,N,0
21.43792,72.7142,351.52,0.38,0.59,2023-03-09,741,N20,VIIRS,n,2,312.23,4.98,D,0
21.5127,72.95674,338.1,0.36,0.58,2023-03-09,741,N20,VIIRS,n,2,311.19,2.85,D,0
21.43134,72.82294,337.12,0.44,0.62,2023-03-10,902,N20,VIIRS,n,2,308.02,2.5,D,0
21.56442,72.80587,349.04,0.44,0.62,2023-03-10,903,N20,VIIRS,n,2,308.5,3.96,D,0
21.70689,72.68106,351.99,0.43,0.62,2023-03-10,903,N20,VIIRS,n,2,313.83,7.18,D,0
21.74111,72.6147,338.49,0.43,0.62,2023-03-10,903,N20,VIIRS,l,2,310.73,1.03,D,0
21.74679,72.61415,340.01,0.43,0.62,2023-03-10,903,N20,VIIRS,n,2,308.97,2.93,D,0
21.68811,72.64263,306.1,0.75,0.77,2023-03-10,1951,N20,VIIRS,n,2,290.41,0.88,N,0
21.69226,72.64155,305.45,0.75,0.77,2023-03-10,1951,N20,VIIRS,n,2,289.73,0.93,N,0
21.50181,72.71802,367,0.43,0.46,2023-03-11,844,N20,VIIRS,h,2,311.89,15.44,D,0
21.7686,72.6434,354.66,0.42,0.46,2023-03-11,844,N20,VIIRS,n,2,315.91,16.21,D,0
21.85523,72.65711,341.62,0.43,0.46,2023-03-11,844,N20,VIIRS,l,2,312.38,38.65,D,0
21.85573,72.66122,342.75,0.43,0.46,2023-03-11,844,N20,VIIRS,n,2,309.14,9.64,D,0
21.85988,72.65261,345.56,0.43,0.46,2023-03-11,844,N20,VIIRS,n,2,315.77,13.28,D,0
21.85992,72.66068,343,0.43,0.46,2023-03-11,844,N20,VIIRS,n,2,310.6,9.64,D,0
21.86035,72.65675,367,0.43,0.46,2023-03-11,844,N20,VIIRS,h,2,317.97,13.28,D,0
22.07726,72.71699,341.63,0.43,0.46,2023-03-11,844,N20,VIIRS,l,2,315.1,5.88,D,0
