latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.85523,72.88658,348.05,0.41,0.37,2024-12-21,810,N20,VIIRS,n,2,302.83,3.31,D,0
21.85798,72.88206,340.38,0.41,0.37,2024-12-21,810,N20,VIIRS,n,2,301.45,3.31,D,0
21.8714,72.68197,348.07,0.41,0.37,2024-12-21,810,N20,VIIRS,n,2,302.56,6.59,D,0
21.89585,72.91517,345.4,0.41,0.37,2024-12-21,810,N20,VIIRS,n,2,302.04,4.45,D,0
21.89649,72.91906,343.18,0.41,0.37,2024-12-21,810,N20,VIIRS,n,2,302.01,4.45,D,0
21.89713,72.92294,339.48,0.41,0.37,2024-12-21,810,N20,VIIRS,n,2,302.48,3.92,D,0
21.89731,72.9029,345.94,0.41,0.37,2024-12-21,810,N20,VIIRS,n,2,302.02,5.08,D,0
22.00261,72.87974,338.03,0.41,0.37,2024-12-21,810,N20,VIIRS,n,2,300.9,2.75,D,0
22.00541,72.93919,340.34,0.4,0.37,2024-12-21,810,N20,VIIRS,n,2,301.65,4.88,D,0
22.0293,72.81306,338.29,0.46,0.47,2024-12-22,751,N20,VIIRS,n,2,296.12,4.78,D,0
21.62089,72.80758,355.57,0.47,0.64,2024-12-23,733,N20,VIIRS,n,2,295.61,11.88,D,0
21.62157,72.80972,367,0.47,0.64,2024-12-23,733,N20,VIIRS,h,2,294.51,21.77,D,0
21.62665,72.80611,327.71,0.47,0.64,2024-12-23,733,N20,VIIRS,n,2,290.35,11.88,D,0
21.39072,72.93442,301.31,0.45,0.63,2024-12-23,2001,N20,VIIRS,n,2,287.46,0.61,N,0
21.76093,72.55692,367,0.33,0.55,2024-12-24,854,N20,VIIRS,h,2,299.45,4.88,D,0
21.76125,72.5601,335.84,0.33,0.55,2024-12-24,854,N20,VIIRS,n,2,296.59,4.88,D,0
21.62317,72.80221,341.17,0.52,0.42,2024-12-25,835,N20,VIIRS,n,2,300.04,7.62,D,0
