latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.77061,72.75735,344.14,0.44,0.38,2023-06-05,832,N20,VIIRS,l,2,314.8,8.34,D,0
21.70821,72.67544,339.91,0.41,0.37,2023-06-06,813,N20,VIIRS,l,2,310.81,8.45,D,0
21.84043,72.71162,340.65,0.41,0.37,2023-06-06,813,N20,VIIRS,l,2,313.64,9.79,D,0
21.8413,72.71207,340.35,0.41,0.37,2023-06-06,813,N20,VIIRS,l,2,313.62,9,D,0
21.85821,72.88553,341.13,0.41,0.37,2023-06-06,813,N20,VIIRS,l,2,313.09,5.21,D,0
21.94743,72.78493,341.2,0.41,0.37,2023-06-06,813,N20,VIIRS,l,2,313.7,8.62,D,0
21.46455,72.66966,334.86,0.48,0.48,2023-06-07,754,N20,VIIRS,l,2,304.87,7.68,D,0
22.04701,72.77952,330.29,0.7,0.75,2023-06-08,916,N20,VIIRS,n,2,298.51,3.17,D,0
22.0473,72.78162,333.38,0.7,0.75,2023-06-08,916,N20,VIIRS,n,2,298.6,1.53,D,0
21.8298,72.93247,337.84,0.35,0.57,2023-06-09,857,N20,VIIRS,l,2,308.93,1.94,D,0
21.84675,72.88956,336.88,0.35,0.57,2023-06-09,857,N20,VIIRS,l,2,308.67,2.39,D,0
21.90846,72.97797,334.82,0.35,0.57,2023-06-09,857,N20,VIIRS,l,2,308.92,1.2,D,0
21.95485,72.80182,367,0.34,0.56,2023-06-09,857,N20,VIIRS,h,2,308.39,7.32,D,0
21.95518,72.80517,344.36,0.34,0.56,2023-06-09,857,N20,VIIRS,n,2,304.54,7.32,D,0
22.04455,72.84616,354.57,0.35,0.56,2023-06-09,857,N20,VIIRS,n,2,305.88,4.93,D,0
